iteration.end	fileName.end	atEnd.end	density.thresholdGen.end	frequencies.thresholdGen.end	K_maxValue.end	coverage_maxValue.end	proportion_bounds_logP.end	q_bounds_logP.end	maxMortality.end	slope.end	resistanceGain.end	R.end	fitnessPenalty.end
1731	scenarios.txt	FALSE	30	28	12959.6	0.751571	-2.46684	-5.19543	0.949537	8.65043	0.228689	44.2443	0.0518252
1732	scenarios.txt	FALSE	30	9	15559	0.765329	-5.43548	-5.27121	0.977402	6.2044	0.873577	14.4501	0.2482
1733	scenarios.txt	FALSE	30	30	15046	0.592587	-2.28348	-5.07976	0.97941	2.49927	0.675944	20.2522	0.0532299
1734	scenarios.txt	FALSE	30	30	12724	0.435429	-2.07903	-4.54764	0.925887	9.15342	0.2191	29.3112	0.319346
1735	scenarios.txt	FALSE	9	30	17501.4	0.793437	-3.61501	-5.88671	0.937955	2.29403	0.239158	27.5319	0.0254112
1736	scenarios.txt	FALSE	30	24	15922.1	0.584219	-5.94669	-4.53531	0.979927	3.4627	0.478953	33.4548	0.344005
1737	scenarios.txt	FALSE	30	30	13217.8	0.230165	-4.38573	-5.59439	0.978796	3.95669	0.189399	30.7043	0.127817
1738	scenarios.txt	FALSE	30	30	15297.9	0.192515	-3.18882	-4.76828	0.932628	7.8564	0.797701	9.21736	0.325919
1739	scenarios.txt	FALSE	30	30	10834.6	0.296316	-3.95688	-5.47011	0.941034	7.66283	0.361712	30.1814	0.0173178
1740	scenarios.txt	FALSE	14	30	16165.6	0.754442	-3.44111	-4.74005	0.920133	2.24189	0.166731	29.3837	0.139951
1741	scenarios.txt	FALSE	10	30	15135.7	0.29241	-4.511	-5.58958	0.902467	3.33482	0.397473	24.3473	0.391711
1742	scenarios.txt	FALSE	30	30	14269.6	0.125117	-3.96155	-4.03433	0.900713	9.9133	0.749371	33.2588	0.301009
1743	scenarios.txt	FALSE	30	16	14230.2	0.572585	-2.96754	-4.40915	0.95435	3.73823	0.471657	26.042	0.024241
1744	scenarios.txt	FALSE	19	19	18889.9	0.890949	-4.67158	-4.87092	0.953634	2.97858	0.855369	28.6495	0.0707818
1745	scenarios.txt	FALSE	7	30	19545.1	0.550786	-3.85743	-5.27506	0.981455	3.43678	0.639553	37.791	0.310571
1746	scenarios.txt	FALSE	30	13	19023.1	0.651406	-4.02784	-4.0444	0.932562	8.81774	0.385007	6.58656	0.215263
1747	scenarios.txt	FALSE	30	20	10250.4	0.542196	-2.39373	-5.85579	0.950341	4.95007	0.62396	43.7799	0.194015
1748	scenarios.txt	FALSE	30	30	13371.5	0.182545	-2.71167	-5.43425	0.949055	3.80459	0.718685	36.536	0.15253
1749	scenarios.txt	FALSE	10	30	15906.8	0.166331	-5.28595	-5.82932	0.982517	5.09793	0.57642	35.4491	0.220039
1750	scenarios.txt	FALSE	6	30	16371.8	0.124407	-3.11987	-5.06718	0.949014	4.81669	0.579873	28.0497	0.091413
1751	scenarios.txt	FALSE	9	30	16620.3	0.41719	-2.33506	-5.89184	0.907558	3.63249	0.862665	27.2048	0.380295
1752	scenarios.txt	FALSE	30	30	10200.4	0.10661	-5.96201	-4.35277	0.917487	7.64403	0.620742	19.0239	0.0343447
1753	scenarios.txt	FALSE	30	30	10280.8	0.138561	-5.41849	-4.23812	0.988208	9.86046	0.396633	24.6097	0.0828127
1754	scenarios.txt	FALSE	14	23	10192.5	0.745736	-2.78296	-4.99108	0.964873	9.11241	0.390399	47.0563	0.190099
1755	scenarios.txt	FALSE	4	30	19429.6	0.111554	-4.09158	-5.08487	0.944284	7.47278	0.569558	46.151	0.308956
1756	scenarios.txt	FALSE	8	25	17624.3	0.407482	-3.78766	-5.68464	0.985276	5.41864	0.600397	39.2008	0.171555
1757	scenarios.txt	FALSE	21	15	19678.5	0.298934	-5.90143	-5.48824	0.915169	7.77854	0.839633	35.0809	0.0159619
1758	scenarios.txt	FALSE	8	30	14732.3	0.521817	-3.39034	-5.9389	0.903626	4.58314	0.158111	39.1486	0.109374
1759	scenarios.txt	FALSE	30	14	16738.5	0.711708	-3.82735	-5.91615	0.968267	3.44879	0.723858	9.75692	0.0615384
1760	scenarios.txt	FALSE	30	30	10926.1	0.333557	-2.80725	-5.69277	0.979309	8.3187	0.35931	2.57098	0.369917
1761	scenarios.txt	FALSE	30	13	12854.5	0.78095	-3.14603	-4.09818	0.928625	6.24917	0.790202	44.4209	0.279137
1762	scenarios.txt	FALSE	30	9	17581.9	0.606098	-5.03823	-4.05559	0.954126	8.10558	0.586327	8.86672	0.196623
1763	scenarios.txt	FALSE	30	30	19537.5	0.197809	-2.04598	-4.52323	0.984648	7.84223	0.366859	13.4276	0.344947
1764	scenarios.txt	FALSE	30	30	11337	0.64251	-2.05595	-5.56478	0.901211	6.18081	0.279978	41.0208	0.108133
1765	scenarios.txt	FALSE	30	18	16110.4	0.7856	-5.30665	-4.60555	0.964109	3.66869	0.47596	18.872	0.200167
1766	scenarios.txt	FALSE	30	18	16612.1	0.565725	-2.95268	-4.90268	0.976879	7.24032	0.878074	5.76403	0.39128
1767	scenarios.txt	FALSE	30	18	12063.4	0.638372	-4.3545	-5.54063	0.909601	4.36259	0.651613	8.92521	0.136724
1768	scenarios.txt	FALSE	11	30	17802.1	0.745484	-3.10163	-4.73404	0.965167	2.27738	0.481627	11.8643	0.368061
1769	scenarios.txt	FALSE	30	17	11546.5	0.653132	-2.55069	-5.49901	0.943193	6.91427	0.376178	13.8312	0.366321
1770	scenarios.txt	FALSE	30	30	12102.9	0.1334	-4.90323	-5.19189	0.959034	4.69782	0.748502	37.8703	0.238621
1771	scenarios.txt	FALSE	19	30	15646.2	0.414048	-2.49054	-5.1317	0.930469	1.19741	0.449411	34.1107	0.0957048
1772	scenarios.txt	FALSE	30	30	11452	0.364363	-2.04382	-5.53279	0.919139	2.83969	0.413212	13.8661	0.266966
1773	scenarios.txt	FALSE	8	21	14768.3	0.606596	-4.53063	-5.13799	0.920365	7.79275	0.654713	49.5788	0.147345
1774	scenarios.txt	FALSE	30	30	13353.6	0.489363	-3.42998	-5.83062	0.965444	3.3857	0.574417	31.0357	0.188358
1775	scenarios.txt	FALSE	30	30	14600.7	0.579527	-4.29131	-4.37266	0.974684	1.96731	0.286593	15.5966	0.227094
1776	scenarios.txt	FALSE	30	19	11839.2	0.71773	-4.68451	-5.41813	0.962435	6.55328	0.301779	12.3866	0.320808
1777	scenarios.txt	FALSE	30	11	12675.4	0.86973	-3.07783	-5.63553	0.975336	4.55396	0.458435	36.5656	0.201801
1778	scenarios.txt	FALSE	10	30	10423.4	0.611844	-3.22912	-5.15093	0.955425	3.99576	0.25801	42.1838	0.342812
1779	scenarios.txt	FALSE	11	30	10909.5	0.577415	-5.49765	-4.56657	0.902762	1.4724	0.583079	42.8594	0.129441
1780	scenarios.txt	FALSE	30	13	14386.5	0.367147	-2.83531	-4.14053	0.904706	6.35593	0.764271	43.9401	0.258827
1781	scenarios.txt	FALSE	13	30	13177.5	0.142027	-3.26138	-5.87265	0.954062	4.42971	0.153896	41.0898	0.312992
1782	scenarios.txt	FALSE	30	15	19006.5	0.668913	-5.25412	-5.05625	0.922753	9.22506	0.19881	21.2521	0.225531
1783	scenarios.txt	FALSE	30	27	12410	0.507852	-2.72025	-5.96323	0.936652	8.63774	0.537219	38.6412	0.0107945
1784	scenarios.txt	FALSE	30	30	12519.4	0.282572	-5.78933	-4.2107	0.968785	8.8366	0.206862	3.5606	0.262953
1785	scenarios.txt	FALSE	30	30	15417.4	0.474333	-5.68008	-4.68822	0.900509	1.36867	0.30916	15.7116	0.157203
1786	scenarios.txt	FALSE	30	30	17698.4	0.356268	-3.37908	-5.95643	0.929128	9.36178	0.411647	48.999	0.329985
1787	scenarios.txt	FALSE	30	9	12774.1	0.547734	-5.02433	-5.88505	0.985639	9.79213	0.527754	31.2341	0.239617
1788	scenarios.txt	FALSE	30	12	11476.1	0.476054	-3.49922	-4.41938	0.981176	9.12811	0.434316	13.6487	0.351095
1789	scenarios.txt	FALSE	30	28	13710.9	0.231234	-4.46898	-4.78561	0.951965	6.51766	0.528602	22.6722	0.0316541
1790	scenarios.txt	FALSE	30	28	17763.4	0.271136	-4.48815	-4.17029	0.933144	7.43523	0.304033	17.2745	0.000996049
1791	scenarios.txt	FALSE	23	30	16864.1	0.207647	-2.22047	-4.55016	0.9385	5.8105	0.831786	29.0023	0.262489
1792	scenarios.txt	FALSE	17	9	17336.8	0.662319	-3.68584	-4.95204	0.98894	8.26759	0.746487	34.1696	0.123303
1793	scenarios.txt	FALSE	30	30	13652.4	0.20823	-4.78641	-5.35366	0.905453	2.93214	0.275852	14.8353	0.135152
1794	scenarios.txt	FALSE	28	30	13361.9	0.782715	-4.32711	-5.17531	0.961132	1.49048	0.750042	47.4166	0.202608
1795	scenarios.txt	FALSE	30	30	10314.3	0.319455	-2.31945	-4.1608	0.903481	3.52126	0.865351	6.92912	0.275356
1796	scenarios.txt	FALSE	17	30	15006.3	0.855328	-4.86078	-5.51076	0.937102	3.42648	0.348518	26.4663	0.145644
1797	scenarios.txt	FALSE	30	30	15978.4	0.110497	-2.02586	-4.34985	0.923416	2.61489	0.480447	13.9806	0.350672
1798	scenarios.txt	FALSE	30	30	12990.4	0.14573	-5.051	-4.39097	0.90416	3.40598	0.165537	3.35366	0.340471
1799	scenarios.txt	FALSE	30	7	19244.8	0.6748	-4.36819	-4.096	0.947103	5.38958	0.696202	18.2904	0.168517
1800	scenarios.txt	FALSE	5	30	14530.9	0.242839	-2.12332	-4.69274	0.909217	4.95141	0.386539	43.2579	0.0555559
1801	scenarios.txt	FALSE	30	30	11923	0.388495	-3.08969	-5.69158	0.932063	1.18191	0.393249	8.37434	0.290985
1802	scenarios.txt	FALSE	30	9	16722.5	0.560297	-5.717	-4.29174	0.972474	9.46691	0.289887	44.7941	0.0800138
1803	scenarios.txt	FALSE	30	30	15443	0.466063	-3.22781	-5.44383	0.989523	4.87386	0.194816	13.3071	0.00595578
1804	scenarios.txt	FALSE	30	10	19833.4	0.549524	-3.74349	-5.00774	0.934585	8.66577	0.89853	8.48081	0.18021
1805	scenarios.txt	FALSE	30	30	13990.2	0.2097	-2.74263	-4.82105	0.943597	8.42207	0.863509	4.40952	0.341027
1806	scenarios.txt	FALSE	18	22	19199.2	0.274542	-2.50262	-4.88495	0.917028	7.89208	0.795684	25.0982	0.221252
1807	scenarios.txt	FALSE	30	30	17152.1	0.229043	-3.36801	-5.66784	0.972173	3.40085	0.407217	4.86364	0.0752284
1808	scenarios.txt	FALSE	30	30	10052.8	0.140941	-2.89773	-4.16911	0.923824	7.22151	0.112147	42.2801	0.166487
1809	scenarios.txt	FALSE	30	26	19235.6	0.87642	-2.61422	-5.7759	0.960018	1.89614	0.869702	2.14369	0.0726807
1810	scenarios.txt	FALSE	30	30	18416.8	0.842488	-4.66523	-5.19849	0.952885	1.83593	0.109098	13.7249	0.200994
1811	scenarios.txt	FALSE	30	30	19796.7	0.626226	-3.73483	-5.30434	0.913536	2.34234	0.209136	15.5829	0.0165997
1812	scenarios.txt	FALSE	3	30	16430.3	0.139938	-2.42011	-5.8527	0.910957	4.07647	0.646267	49.3022	0.139388
1813	scenarios.txt	FALSE	30	30	15595	0.250718	-2.53734	-5.6372	0.926206	5.96138	0.85406	20.0116	0.327872
1814	scenarios.txt	FALSE	30	11	17390.6	0.760445	-5.87129	-4.25421	0.930809	9.40606	0.363413	11.8922	0.259688
1815	scenarios.txt	FALSE	6	30	14258.6	0.221931	-3.99761	-5.76219	0.901331	2.01781	0.497541	27.5592	0.255328
1816	scenarios.txt	FALSE	30	30	14392.5	0.48161	-5.8043	-4.81517	0.985498	2.51246	0.206122	4.89978	0.0069262
1817	scenarios.txt	FALSE	30	22	15249.5	0.405119	-5.03011	-4.39836	0.935051	6.00555	0.552864	18.6779	0.389764
1818	scenarios.txt	FALSE	30	11	19650.9	0.893062	-4.02877	-5.32598	0.946645	8.72353	0.386076	37.217	0.0868139
1819	scenarios.txt	FALSE	29	30	11503.9	0.51244	-5.48346	-4.24483	0.977731	1.60473	0.676083	32.7686	0.36889
1820	scenarios.txt	FALSE	30	21	17961.7	0.742086	-4.46484	-5.04764	0.90291	4.93497	0.503343	27.6967	0.365726
1821	scenarios.txt	FALSE	30	30	18035.9	0.335249	-2.24481	-4.9399	0.972079	1.90091	0.192177	14.6563	0.00724452
1822	scenarios.txt	FALSE	30	23	12590.5	0.314552	-3.89445	-4.3694	0.939146	5.0199	0.861941	2.59681	0.364656
1823	scenarios.txt	FALSE	30	16	11907.1	0.467271	-2.17915	-4.32929	0.981036	9.14126	0.720494	2.79192	0.130226
1824	scenarios.txt	FALSE	30	30	11729.1	0.657363	-3.9251	-5.33377	0.903095	2.89821	0.689722	10.1582	0.307852
1825	scenarios.txt	FALSE	27	30	12565.1	0.695242	-5.04041	-4.59298	0.907176	1.63307	0.116441	48.853	0.348275
1826	scenarios.txt	FALSE	30	8	11591.3	0.472626	-5.95838	-5.0517	0.9675	9.27147	0.74474	26.9676	0.169688
1827	scenarios.txt	FALSE	30	16	11224.2	0.67409	-4.83891	-4.94333	0.93487	5.34865	0.477374	31.3362	0.390936
1828	scenarios.txt	FALSE	15	11	15990	0.545196	-5.65983	-4.48942	0.909324	6.4855	0.450784	44.9682	0.0842638
1829	scenarios.txt	FALSE	13	30	12972.4	0.360101	-4.76008	-5.90235	0.94984	5.86849	0.346404	46.1601	0.303457
1830	scenarios.txt	FALSE	30	30	10323.1	0.389664	-4.65706	-5.62459	0.950939	4.03813	0.247132	11.4362	0.394566
1831	scenarios.txt	FALSE	30	30	10722.4	0.828392	-4.62174	-4.9584	0.906691	1.27998	0.224341	29.8955	0.0622514
1832	scenarios.txt	FALSE	30	14	12520.6	0.591236	-5.9327	-4.28048	0.982217	5.11402	0.464908	10.3215	0.31133
1833	scenarios.txt	FALSE	30	11	11242.8	0.663362	-3.18367	-4.94091	0.963396	9.34484	0.422269	33.9309	0.244296
1834	scenarios.txt	FALSE	30	10	13825.1	0.889369	-5.08341	-4.93457	0.908628	5.45615	0.709344	30.8694	0.222106
1835	scenarios.txt	FALSE	30	12	12635	0.790778	-5.16976	-4.5052	0.939942	7.97629	0.417635	25.3311	0.320346
1836	scenarios.txt	FALSE	30	30	19864.2	0.217868	-3.01008	-5.46674	0.926621	4.55916	0.305476	11.5707	0.0659831
1837	scenarios.txt	FALSE	30	11	11555.7	0.489889	-5.59332	-4.75687	0.989731	8.61543	0.702057	48.6223	0.374611
1838	scenarios.txt	FALSE	30	30	12645.1	0.405968	-4.7777	-5.2184	0.904548	3.30409	0.464671	4.81173	0.119908
1839	scenarios.txt	FALSE	3	30	17637.4	0.19945	-2.64313	-5.35485	0.988371	1.6134	0.317627	39.7287	0.00453782
1840	scenarios.txt	FALSE	30	30	11397.9	0.320794	-2.43012	-5.52229	0.982113	8.01649	0.71459	40.8294	0.131929
1841	scenarios.txt	FALSE	30	17	16479.2	0.737041	-5.15867	-5.04476	0.944461	5.33721	0.378226	21.6045	0.17342
1842	scenarios.txt	FALSE	30	30	18533.5	0.501715	-2.31259	-5.75028	0.913383	4.39482	0.44408	19.2683	0.135819
1843	scenarios.txt	FALSE	30	30	17519.7	0.513026	-4.4522	-4.69853	0.9538	6.96422	0.146417	44.2297	0.384201
1844	scenarios.txt	FALSE	30	30	10626.5	0.253754	-3.63582	-5.812	0.952827	6.28385	0.175091	38.4268	0.0947965
1845	scenarios.txt	FALSE	30	12	10603.6	0.704513	-3.05512	-5.20594	0.972812	9.63825	0.380168	16.2778	0.29027
1846	scenarios.txt	FALSE	30	30	10873	0.5983	-3.90274	-5.41119	0.952619	3.22077	0.187391	47.4061	0.264842
1847	scenarios.txt	FALSE	30	14	13153.3	0.402161	-5.60578	-4.63183	0.925334	6.71486	0.532242	14.8071	0.268954
1848	scenarios.txt	FALSE	30	15	11434.7	0.779417	-5.14759	-4.7171	0.985829	7.14586	0.11781	16.2142	0.174013
1849	scenarios.txt	FALSE	30	30	14014.2	0.43893	-2.1047	-4.82639	0.923138	4.25871	0.619791	29.7574	0.287199
1850	scenarios.txt	FALSE	30	30	15389.1	0.149378	-5.50072	-5.06868	0.903949	5.68974	0.661047	6.96039	0.0701016
1851	scenarios.txt	FALSE	30	30	18615.9	0.370681	-4.60345	-4.29905	0.909867	2.64825	0.780799	17.1749	0.160976
1852	scenarios.txt	FALSE	30	30	13847.4	0.429158	-2.27571	-5.1188	0.933683	3.61522	0.527073	3.29982	0.377975
1853	scenarios.txt	FALSE	30	30	12884.8	0.349989	-5.52212	-5.54697	0.942602	9.42008	0.283104	15.4152	0.399998
1854	scenarios.txt	FALSE	30	11	16664.5	0.887014	-2.76271	-5.25254	0.977539	7.20382	0.554041	10.8419	0.257224
1855	scenarios.txt	FALSE	30	12	11002.9	0.749893	-2.86687	-5.84353	0.967079	8.70319	0.51443	45.915	0.324845
1856	scenarios.txt	FALSE	30	15	17672.1	0.453961	-3.97217	-4.32544	0.960829	4.20103	0.86053	18.2582	0.211435
1857	scenarios.txt	FALSE	30	30	17468.4	0.120008	-2.23431	-5.45408	0.922244	2.30156	0.107864	18.9612	0.22106
1858	scenarios.txt	FALSE	11	30	14523.5	0.249677	-4.13197	-5.57393	0.978509	4.77406	0.896869	45.5488	0.0260047
1859	scenarios.txt	FALSE	25	10	18185.9	0.575786	-4.61128	-5.05337	0.941966	9.67953	0.572123	23.6516	0.141868
1860	scenarios.txt	FALSE	30	30	16009.5	0.468008	-4.34349	-5.7682	0.916791	4.10781	0.201412	7.44439	0.150677
1861	scenarios.txt	FALSE	30	30	10180.2	0.339758	-3.15009	-4.07144	0.915767	7.41138	0.174205	3.71938	0.0744213
1862	scenarios.txt	FALSE	5	30	17757.8	0.285411	-5.54416	-4.57623	0.957028	1.26753	0.891901	38.1392	0.320716
1863	scenarios.txt	FALSE	30	11	16564.5	0.345598	-5.4717	-4.57032	0.902552	8.73727	0.873641	12.68	0.103635
1864	scenarios.txt	FALSE	24	18	18794.8	0.532769	-5.88414	-4.19962	0.980306	3.83731	0.621874	46.9658	0.126808
1865	scenarios.txt	FALSE	30	20	11521.3	0.707172	-2.19034	-4.20448	0.908853	6.09531	0.864792	37.5149	0.0396233
1866	scenarios.txt	FALSE	30	14	15477.7	0.372027	-3.81326	-4.54269	0.946167	5.29163	0.849502	20.5705	0.00236707
1867	scenarios.txt	FALSE	30	9	15575.4	0.60382	-3.84956	-5.43301	0.978152	9.27016	0.462707	31.6784	0.250107
1868	scenarios.txt	FALSE	30	9	18100.7	0.816898	-4.18398	-4.85622	0.973876	7.09152	0.660315	32.7331	0.32285
1869	scenarios.txt	FALSE	30	27	18728	0.527509	-2.2962	-5.78811	0.928957	5.936	0.700586	6.22858	0.384511
1870	scenarios.txt	FALSE	30	14	13937.5	0.811794	-3.98145	-5.62861	0.946497	3.18963	0.876415	41.0545	0.15228
1871	scenarios.txt	FALSE	30	30	16283.4	0.15191	-2.67412	-5.67854	0.944386	2.38559	0.603626	7.17564	0.319807
1872	scenarios.txt	FALSE	30	12	13306.8	0.84891	-3.06589	-5.2243	0.954852	8.39225	0.776363	16.9313	0.137918
1873	scenarios.txt	FALSE	30	23	14372.3	0.582491	-4.79337	-4.92532	0.955975	3.41439	0.518245	23.1837	0.0993176
1874	scenarios.txt	FALSE	30	30	11851.5	0.301622	-2.0292	-4.12857	0.930003	1.80984	0.651029	28.5733	0.197866
1875	scenarios.txt	FALSE	20	16	19777.8	0.713627	-4.90428	-5.28702	0.979557	5.51696	0.627017	22.7618	0.0601907
1876	scenarios.txt	FALSE	30	11	18237.5	0.544555	-4.00739	-5.6321	0.98985	7.46866	0.483898	14.3847	0.15563
1877	scenarios.txt	FALSE	20	12	17115.1	0.690775	-4.54882	-5.44079	0.98621	9.74319	0.192907	23.0583	0.003522
1878	scenarios.txt	FALSE	17	25	18397.4	0.324923	-4.80779	-5.90033	0.965027	6.35477	0.488349	42.7228	0.302902
1879	scenarios.txt	FALSE	30	13	10030.2	0.697841	-3.36468	-5.10048	0.958374	7.62098	0.373267	20.8018	0.215699
1880	scenarios.txt	FALSE	6	16	19253.5	0.779154	-2.96025	-4.30939	0.957155	6.44434	0.409643	24.5862	0.35397
1881	scenarios.txt	FALSE	24	16	19599.8	0.426118	-2.13471	-4.7607	0.939366	8.98256	0.46352	27.2755	0.331674
1882	scenarios.txt	FALSE	11	30	18875.7	0.851806	-3.76415	-5.66944	0.941597	1.08657	0.834177	29.5894	0.150864
1883	scenarios.txt	FALSE	30	10	11829.2	0.658793	-3.46814	-4.01578	0.910208	7.40795	0.544816	15.6458	0.0433301
1884	scenarios.txt	FALSE	30	18	18329	0.448265	-3.95582	-4.70407	0.923356	6.49003	0.535895	13.5711	0.300611
1885	scenarios.txt	FALSE	30	25	15806.9	0.672395	-2.40568	-5.45218	0.986893	3.58803	0.658895	3.63733	0.212807
1886	scenarios.txt	FALSE	30	30	19294.6	0.102625	-2.56238	-5.72907	0.9697	2.66489	0.119604	4.02547	0.0295995
1887	scenarios.txt	FALSE	30	30	14478	0.32251	-4.29724	-4.6611	0.934371	2.33742	0.772856	3.77257	0.301756
1888	scenarios.txt	FALSE	27	30	14844.1	0.603028	-2.77371	-4.48518	0.90494	6.83816	0.162077	48.4011	0.0378898
1889	scenarios.txt	FALSE	30	30	13981.8	0.640705	-2.37837	-4.09292	0.955451	3.00729	0.198287	2.66549	0.104521
1890	scenarios.txt	FALSE	30	30	10044.9	0.159601	-5.90437	-4.98813	0.966205	9.23127	0.647565	25.5507	0.393975
1891	scenarios.txt	FALSE	30	16	16352.9	0.665356	-4.71656	-4.76594	0.90939	5.16992	0.332485	24.8567	0.199733
1892	scenarios.txt	FALSE	30	30	12387.7	0.15092	-5.71373	-4.10788	0.9717	7.34414	0.552354	19.3962	0.179757
1893	scenarios.txt	FALSE	29	24	19606.9	0.321544	-5.62734	-5.42227	0.975007	4.37851	0.889346	31.955	0.0542672
1894	scenarios.txt	FALSE	30	24	12070.4	0.166825	-3.40499	-5.21754	0.981945	8.82962	0.782901	6.18642	0.0358614
1895	scenarios.txt	FALSE	30	19	11497.5	0.290361	-5.36633	-4.15444	0.929256	6.50848	0.556041	8.18136	0.142069
1896	scenarios.txt	FALSE	30	13	19703.2	0.610658	-3.4879	-5.25898	0.948326	5.82376	0.513471	16.4273	0.0472352
1897	scenarios.txt	FALSE	8	30	19743.6	0.138012	-2.06505	-4.8973	0.976569	8.20988	0.886077	28.8343	0.0361063
1898	scenarios.txt	FALSE	30	30	13149.2	0.123497	-3.24275	-5.78729	0.938324	2.31689	0.44492	22.9157	0.247654
1899	scenarios.txt	FALSE	30	13	11014.1	0.720759	-2.57144	-4.33972	0.960371	9.03575	0.345438	16.5953	0.318524
1900	scenarios.txt	FALSE	30	25	16274.2	0.608232	-3.99145	-5.43631	0.955007	8.59526	0.121167	19.1354	0.293563
1901	scenarios.txt	FALSE	30	30	17163.5	0.869314	-4.0716	-4.12251	0.942786	2.00752	0.222144	33.8921	0.392777
1902	scenarios.txt	FALSE	30	30	11887	0.106192	-5.54889	-5.33817	0.989662	2.69624	0.257454	29.4469	0.121994
1903	scenarios.txt	FALSE	30	30	10475.2	0.363867	-5.35672	-4.53941	0.980064	6.37101	0.130554	15.81	0.179149
1904	scenarios.txt	FALSE	24	30	18957.2	0.327206	-5.94116	-4.9188	0.943658	1.37008	0.599468	22.7081	0.0208074
1905	scenarios.txt	FALSE	6	30	15546	0.599116	-3.31239	-5.4656	0.920657	2.09732	0.185122	29.5024	0.184045
1906	scenarios.txt	FALSE	30	15	18640.7	0.72248	-3.86205	-4.58592	0.986289	7.92854	0.110613	16.8333	0.32876
1907	scenarios.txt	FALSE	30	13	10269.6	0.808054	-5.37153	-5.48528	0.955715	6.9312	0.691649	5.38639	0.0478558
1908	scenarios.txt	FALSE	12	19	14513.8	0.689169	-2.3618	-5.18795	0.927766	9.85507	0.656721	37.5516	0.18624
1909	scenarios.txt	FALSE	30	10	11231	0.826914	-2.54506	-4.58906	0.917265	7.63943	0.382926	29.6328	0.0985683
1910	scenarios.txt	FALSE	30	30	19285.8	0.12894	-5.57581	-5.26306	0.952323	7.55165	0.73116	19.6569	0.324505
1911	scenarios.txt	FALSE	19	30	14149.8	0.45687	-4.36669	-4.58602	0.958588	5.43209	0.147917	39.6268	0.181359
1912	scenarios.txt	FALSE	30	8	10557.3	0.458401	-3.41232	-4.21723	0.906002	9.23743	0.774158	37.7181	0.0369961
1913	scenarios.txt	FALSE	17	30	12875.4	0.470157	-2.39101	-4.08264	0.908972	5.01331	0.140421	32.2223	0.0861149
1914	scenarios.txt	FALSE	30	30	17296.2	0.471506	-5.39032	-4.39372	0.911628	1.87259	0.459411	12.2041	0.0380448
1915	scenarios.txt	FALSE	30	12	15460.5	0.841226	-5.56375	-5.7782	0.940776	7.80588	0.810815	36.6891	0.354074
1916	scenarios.txt	FALSE	30	30	12321.2	0.220367	-2.63237	-4.10127	0.92214	6.69575	0.453582	36.447	0.0683232
1917	scenarios.txt	FALSE	30	30	13199.9	0.230674	-2.00002	-4.99976	0.984926	1.91797	0.536445	24.5513	0.141038
1918	scenarios.txt	FALSE	6	30	18269.6	0.104739	-5.11699	-5.64802	0.95069	5.77595	0.541307	36.0024	0.136334
1919	scenarios.txt	FALSE	29	8	16299.5	0.820214	-4.04421	-4.68266	0.934434	6.99461	0.807664	28.4346	0.023755
1920	scenarios.txt	FALSE	9	23	18849.6	0.241005	-4.63891	-5.7979	0.981647	9.45861	0.668528	22.0264	0.040802
1921	scenarios.txt	FALSE	6	30	14976.5	0.288634	-3.09436	-5.3461	0.956508	2.04854	0.71836	35.0463	0.199014
1922	scenarios.txt	FALSE	11	13	17194.9	0.523995	-5.39898	-4.78665	0.97274	7.79694	0.752892	38.5872	0.114791
1923	scenarios.txt	FALSE	22	30	17402.7	0.224802	-3.35957	-5.37738	0.934274	6.57727	0.447314	35.2954	0.0193611
1924	scenarios.txt	FALSE	30	11	10665.7	0.786678	-5.35166	-4.43426	0.989947	5.0237	0.847741	5.59118	0.0695931
1925	scenarios.txt	FALSE	30	17	13791	0.738953	-3.13753	-4.85218	0.903375	7.96602	0.404987	17.3713	0.271423
1926	scenarios.txt	FALSE	30	13	17275.8	0.372896	-4.94878	-4.13459	0.965644	6.23979	0.678347	3.87353	0.208319
1927	scenarios.txt	FALSE	30	10	16885.7	0.462941	-3.52801	-4.76753	0.964059	9.17556	0.638346	10.2371	0.176428
1928	scenarios.txt	FALSE	30	13	16751.7	0.452569	-3.20879	-5.46133	0.988468	4.90556	0.739018	12.651	0.172492
1929	scenarios.txt	FALSE	30	30	10567	0.50915	-5.18183	-5.97806	0.915334	2.1226	0.136975	6.39008	0.227463
1930	scenarios.txt	FALSE	30	30	11343.9	0.109079	-5.42839	-5.89758	0.902135	9.33304	0.367276	4.39675	0.280119
1931	scenarios.txt	FALSE	30	30	17912.6	0.568123	-2.77762	-5.75545	0.962127	3.79757	0.303442	24.451	0.236386
1932	scenarios.txt	FALSE	30	30	19872	0.142448	-4.18545	-4.72928	0.904253	1.43101	0.836752	8.60151	0.046759
1933	scenarios.txt	FALSE	30	25	18911.8	0.64529	-3.66752	-4.86624	0.969543	6.53838	0.175656	16.7305	0.36319
1934	scenarios.txt	FALSE	30	30	19511	0.114388	-4.74727	-4.44788	0.967258	7.13647	0.759522	3.96506	0.132372
1935	scenarios.txt	FALSE	30	30	12028.7	0.184845	-3.31123	-5.08363	0.932945	6.33927	0.652461	25.4636	0.135258
1936	scenarios.txt	FALSE	30	10	12430.8	0.641181	-2.74875	-5.12596	0.916298	6.71562	0.666474	40.202	0.111709
1937	scenarios.txt	FALSE	14	25	16706.5	0.254405	-4.4985	-4.98704	0.910061	9.94958	0.384125	47.8221	0.0523172
