Date	Time	IndoorsTemperature	IndoorsRH	IndoorsCo2	OutdoorsTemperature	OutdoorsIrradiation	OutdoorsWindSpeed	GrowthLightIntensity	ScreenEffect1	ScreenEffect2	ScreenNetEffect1	ScreenNetEffect2	VentEffect1	VentEffect2
9/8/2019	2:21:59	20.5935974121094	64.3749542236328	457.038238525391	14.1008634567261	0	0	0	1	1	0.65	0.2	0	4.92000007629395
9/8/2019	2:52:0	20.5107746124268	64.4421005249023	452.643615722656	13.9148626327515	0	0	0	1	1	0.65	0.2	0	4.92000007629395
9/8/2019	3:21:59	21.1217880249023	62.1167984008789	451.178771972656	0	0	0	0	1	1	0.65	0.2	0	0.720000028610229
9/8/2019	3:52:0	21.1883010864258	62.2864151000977	457.038238525391	13.7288618087769	0	0	0	1	1	0.65	0.2	0	0
9/8/2019	4:22:0	20.6138000488281	64.727409362793	479.011199951172	13.5428600311279	0	0	0	1	1	0.65	0.2	0	5.21999979019165
9/8/2019	4:51:59	20.3191261291504	65.0768127441406	462.897705078125	12.9848575592041	0	0	0	1	1	0.65	0.2	0	6.3600001335144
9/8/2019	5:22:0	20.671781539917	62.6001892089844	473.151763916016	12.7058553695679	0	0	0	1	1	0.65	0.2	0	1.25999999046326
9/8/2019	5:52:0	20.7594470977783	62.268196105957	465.827423095703	12.8918571472168	0	0	0	1	1	0.65	0.2	0	0.660000026226044
9/8/2019	6:22:0	20.3317852020264	62.3866310119629	462.897705078125	13.0778579711914	10.3155851364136	0	0	0.600390014648438	0.879850006103516	0.390253509521484	0.175970001220703	0	0
9/8/2019	6:52:0	19.3262672424316	67.8345031738281	454.108489990234	13.8218622207642	35.9964942932129	0	0	0	0	0	0	0	10.0200004577637
9/8/2019	7:22:0	19.981294631958	68.2164001464844	454.108489990234	14.5658664703369	95.0847854614258	0	0	0	0	0	0	0	8.03999996185303
9/8/2019	7:52:0	21.9250717163086	64.0081481933594	445.319305419922	16.5288124084473	151.956039428711	0.122103959321976	0	0	0	0	0	0	5.46000003814697
9/8/2019	8:22:0	24.1905136108398	61.4526100158691	401.373291015625	18.9679317474365	215.788101196289	0.949612557888031	0	0	0	0	0	0	6.42000007629395
9/8/2019	8:52:0	22.9351100921631	56.0701103210449	401.373291015625	20.4689292907715	289.686798095703	1.48555219173431	0	0	0	0	0	14.2799997329712	22.2600002288818
9/8/2019	9:22:0	24.1231365203857	51.1472282409668	414.557098388672	21.7334804534912	344.339447021484	1.10973870754242	0	0	0.880210037231445	0	0.176042007446289	18.4799995422363	26.5200004577637
9/8/2019	9:52:0	25.2691040039062	48.7101516723633	398.443572998047	21.7334804534912	515.0322265625	1.59869420528412	0	0.599860000610352	0.880210037231445	0.389909000396728	0.176042007446289	40.2599983215332	74.2200012207031
9/8/2019	10:22:0	24.83229637146	47.34423828125	395.513854980469	21.7334804534912	594.769958496094	2.34659862518311	0	0.0436100006103516	0.880210037231445	0.0283465003967285	0.176042007446289	45	95.0400009155273
9/8/2019	10:52:0	24.7162170410156	44.716724395752	401.373291015625	22.3183326721191	271.169403076172	1.7892814874649	0	0.599860000610352	0.880210037231445	0.389909000396728	0.176042007446289	45	95.0400009155273
9/8/2019	11:22:0	23.9143257141113	46.9121131896973	408.697631835938	22.7082347869873	437.849578857422	0.767764091491699	0	0	0.880210037231445	0	0.176042007446289	45	95.0400009155273
9/8/2019	11:52:0	25.9403648376465	42.0583724975586	418.951721191406	23.7804641723633	467.271606445312	0.630536496639252	0	0.599860000610352	0.880210037231445	0.389909000396728	0.176042007446289	45	95.0400009155273
9/8/2019	12:22:0	25.6979370117188	41.5428199768066	408.697631835938	22.3183326721191	388.379699707031	1.71038699150085	0	0.599860000610352	0.880210037231445	0.389909000396728	0.176042007446289	45	95.0400009155273
9/8/2019	12:52:0	25.5990180969238	41.1061973571777	405.767913818359	22.3183326721191	425.084411621094	1.85913991928101	0	0.599860000610352	0.880210037231445	0.389909000396728	0.176042007446289	45	95.0400009155273
9/8/2019	13:22:0	26.2206439971924	41.803279876709	391.119262695312	23.0981369018555	486.914978027344	0.583127856254578	0	0.599860000610352	0.880210037231445	0.389909000396728	0.176042007446289	35.5200004577637	22.5
9/8/2019	13:52:0	26.3357391357422	38.4817161560059	404.303070068359	23.2930870056152	420.591339111328	1.36505651473999	0	0.599860000610352	0.880210037231445	0.389909000396728	0.176042007446289	45	95.0400009155273
9/8/2019	14:22:0	24.930248260498	39.8557929992676	410.162506103516	22.0259075164795	284.349243164062	1.40488195419312	0	0	0	0	0	45	95.0400009155273
9/8/2019	14:52:0	24.5436706542969	43.0297241210938	421.881439208984	22.4158096313477	289.941467285156	0.262185782194138	0	0	0	0	0	45	95.0400009155273
9/8/2019	15:22:0	24.1882019042969	44.5646171569824	410.162506103516	22.0259075164795	260.404510498047	1.53832602500916	0	0	0	0	0	45	95.0400009155273
9/8/2019	15:52:0	24.657772064209	41.8023529052734	391.119262695312	22.0259075164795	293.434692382812	3.83984518051147	0	0	0	0	0	45	95.0400009155273
9/8/2019	16:22:0	23.6580467224121	47.6625061035156	407.232788085938	21.343578338623	163.291275024414	4.74933385848999	0	0	0	0	0	45	95.0400009155273
9/8/2019	16:52:0	22.9889163970947	53.468017578125	418.951721191406	21.0511531829834	188.831451416016	5.54858732223511	0	0	0	0	0	45	78.5400009155273
9/8/2019	17:22:0	23.2512111663818	46.6523590087891	427.740905761719	21.343578338623	202.492492675781	4.72565126419067	0	0	0	0	0	45	69.4199981689453
9/8/2019	17:52:0	22.9947566986084	46.7188529968262	416.022003173828	21.0511531829834	206.75993347168	4.60848999023438	0	0	0	0	0	44.5200004577637	52.2599983215332
9/8/2019	18:22:0	24.2402610778809	50.1585922241211	402.838195800781	20.8562030792236	147.225891113281	5.77246189117432	0	0	0	0	0	0	0
9/8/2019	18:52:0	25.1667995452881	54.2315521240234	417.486846923828	20.4689292907715	81.9548721313477	5.8373761177063	0	0	0	0	0	0	0
9/8/2019	19:22:0	24.6045341491699	60.0885543823242	420.416564941406	20.1874923706055	50.3745803833008	4.65084886550903	0	0	0	0	0	0	0
9/8/2019	19:52:0	23.7741851806641	63.7147331237793	433.600372314453	19.8122425079346	22.6559886932373	4.72229194641113	0	0	0	0	0	0	3.29999995231628
9/8/2019	20:22:0	22.7820205688477	64.6953811645508	440.924682617188	19.4369926452637	1.55534684658051	5.62482452392578	0	0	0	0	0	0	4.32000017166138
9/8/2019	20:52:0	22.4178657531738	64.9648513793945	462.897705078125	18.2174339294434	5.01777649333235e-05	1.92547881603241	0	1	1	0.65	0.2	0	4.92000007629395
9/8/2019	21:22:0	21.8737812042236	68.0193252563477	452.643615722656	17.4669342041016	2.61843946525175e-09	3.63560247421265	0	1	1	0.65	0.2	0	10.0200004577637
9/8/2019	21:52:0	21.3923149108887	69.7423248291016	454.108489990234	17.5607471466064	9.72714611765721e-14	4.48727560043335	0	1	1	0.65	0.2	0	10.0200004577637
9/8/2019	22:22:0	21.2464733123779	69.9168853759766	445.319305419922	17.9359970092773	1.03383732874397e-16	5.26098251342773	0	1	1	0.65	0.2	0	8.03999996185303
9/8/2019	22:52:0	21.0960884094238	69.4826354980469	457.038238525391	18.0298080444336	0	5.04276132583618	0	1	1	0.65	0.2	0	9.35999965667725
9/8/2019	23:22:0	20.7986488342285	70.4246520996094	448.2490234375	17.6545600891113	0	5.88809442520142	0	1	1	0.65	0.2	0	2.27999997138977
9/8/2019	23:52:0	20.4869194030762	71.8648452758789	448.2490234375	17.5607471466064	0	7.28349113464355	0	1	1	0.65	0.2	0	8.10000038146973
10/8/2019	0:22:0	20.5681686401367	71.6605377197266	446.7841796875	17.8421840667725	0	6.69673681259155	0	1	1	0.65	0.2	0	8.03999996185303
10/8/2019	0:52:0	20.7722949981689	71.2937469482422	464.362548828125	18.2174339294434	0	6.15498828887939	0	1	1	0.65	0.2	0	8.03999996185303
10/8/2019	1:22:0	20.9536743164062	70.2472152709961	443.854400634766	18.7803077697754	0	7.79306316375732	0	1	1	0.65	0.2	0	8.03999996185303
10/8/2019	1:52:0	20.9796772003174	69.775993347168	443.854400634766	18.6864948272705	0	6.92479705810547	0	1	1	0.65	0.2	0	8.03999996185303
10/8/2019	2:22:0	20.6280326843262	72.2001419067383	449.713897705078	16.8102493286133	0	7.0876088142395	0	1	1	0.65	0.2	0	2.22000002861023
10/8/2019	2:52:0	20.4196071624756	75.7746047973633	454.108489990234	17.0916862487793	0	4.00748205184937	0	1	1	0.65	0.2	0	10.0200004577637
10/8/2019	3:22:0	20.5565242767334	76.7456512451172	449.713897705078	17.2793102264404	0	3.09419941902161	0	1	1	0.65	0.2	0	0
10/8/2019	3:52:0	20.6857585906982	76.3823471069336	452.643615722656	17.5607471466064	0	3.35513877868652	0	1	1	0.65	0.2	0	10.0200004577637
10/8/2019	4:22:0	20.86301612854	76.0504531860352	468.757141113281	18.1236209869385	0	6.06290292739868	0	1	1	0.65	0.2	0	0
10/8/2019	4:52:0	20.8562088012695	76.2136001586914	468.757141113281	18.3112449645996	0	4.13037347793579	0	1	1	0.65	0.2	0	10.0200004577637
10/8/2019	5:22:0	20.9195156097412	76.3482513427734	454.108489990234	0	0	5.18248081207275	0	1	1	0.65	0.2	0	0
10/8/2019	5:52:0	20.9031543731689	76.5424728393555	458.503112792969	18.6864948272705	0	4.94550323486328	0	1	1	0.65	0.2	0	7.98000001907349
10/8/2019	6:22:0	20.9591369628906	76.7439880371094	461.432830810547	0	3.79795892513357e-05	4.9844331741333	0	1	1	0.65	0.2	0	0
10/8/2019	6:52:0	20.5015697479248	78.2917709350586	457.038238525391	0	5.9918384552002	3.89550185203552	0	0	0	0	0	0	10.0200004577637
10/8/2019	7:22:0	20.6776390075684	79.0193252563477	437.994964599609	18.9679317474365	81.5380706787109	3.48789930343628	0	0	0	0	0	0	0
10/8/2019	7:52:0	22.3763370513916	74.8729400634766	435.065246582031	19.7184314727783	85.6526947021484	4.59898376464844	0	0	0	0	0	0	9.18000030517578
10/8/2019	8:22:0	23.2957496643066	73.4963531494141	427.740905761719	20.2813053131104	155.917617797852	5.96361398696899	0	0	0	0	0	0	8.46000003814697
10/8/2019	8:52:0	24.0572681427002	66.6344528198242	432.135498046875	20.8562030792236	186.356506347656	5.69309616088867	0	0	0	0	0	45	53.4000015258789
10/8/2019	9:22:0	25.0208301544189	60.1908874511719	416.022003173828	21.9284324645996	234.733123779297	7.26494932174683	0	0	0.71734001159668	0	0.143468002319336	45	95.0400009155273
10/8/2019	9:52:0	24.9312267303467	64.2893753051758	433.600372314453	22.0259075164795	375.675445556641	6.97727012634277	0	0	0.880210037231445	0	0.176042007446289	45	95.0400009155273
10/8/2019	10:22:0	23.6531867980957	66.3522186279297	435.065246582031	21.7334804534912	223.44401550293	6.79665517807007	0	0	0	0	0	45	95.0400009155273
10/8/2019	10:52:0	23.6308708190918	67.5394744873047	432.135498046875	20.9536781311035	98.4435806274414	4.55369567871094	0	0	0	0	0	9.96000003814697	34.9799995422363
10/8/2019	11:22:0	23.2374401092529	70.3731079101562	418.951721191406	20.2813053131104	88.8805541992188	0.487453699111938	0	0	0	0	0	9.96000003814697	30.4799995422363
10/8/2019	11:52:0	25.105598449707	68.3175888061523	418.951721191406	20.7587280273438	383.737121582031	7.82831478118896	0	0	0.880210037231445	0	0.176042007446289	9.96000003814697	35.0400009155273
10/8/2019	12:22:0	28.3189296722412	56.2539710998535	398.443572998047	22.1233825683594	573.222351074219	9.35036373138428	0	0.599860000610352	0.880210037231445	0.389909000396728	0.176042007446289	0	19.9799995422363
10/8/2019	12:52:0	29.432746887207	49.1641998291016	396.978698730469	22.2208576202393	353.17236328125	9.46654796600342	0	0.599860000610352	0.880210037231445	0.389909000396728	0.176042007446289	0	19.9799995422363
10/8/2019	13:22:0	34.1808700561523	40.4225692749023	383.794921875	23.7804641723633	736.634582519531	13.8463916778564	0	0.599860000610352	0.880210037231445	0.389909000396728	0.176042007446289	0	0
10/8/2019	13:52:0	32.2410583496094	37.6566581726074	395.513854980469	23.2930870056152	476.253875732422	10.8035669326782	0	0.599860000610352	0.880210037231445	0.389909000396728	0.176042007446289	0	20.0400009155273
10/8/2019	14:22:0	25.0837287902832	55.1505279541016	413.092224121094	19.6246185302734	178.199157714844	9.50281524658203	0	0	0.880210037231445	0	0.176042007446289	0	19.9799995422363
10/8/2019	14:52:0	22.4445819854736	65.9051971435547	418.951721191406	18.3112449645996	101.961029052734	6.1345329284668	0	0	0	0	0	9.96000003814697	31.3799991607666
10/8/2019	15:22:0	23.946138381958	66.0815353393555	423.346313476562	18.6864948272705	268.963104248047	7.39633560180664	0	0	0	0	0	9.0600004196167	17.1000003814697
10/8/2019	15:52:0	25.2521839141846	63.8071098327637	414.557098388672	20.0936794281006	570.326477050781	9.41682910919189	0	0	0.675510025024414	0	0.135102005004883	0	19.9799995422363
10/8/2019	16:22:0	22.8288078308105	56.2673797607422	417.486846923828	19.9998683929443	69.6874465942383	9.06294918060303	0	0	0	0	0	45	91.5
10/8/2019	16:52:0	26.4573669433594	49.9585914611816	414.557098388672	21.1486282348633	455.700714111328	8.08865356445312	0	0.599860000610352	0.880210037231445	0.389909000396728	0.176042007446289	45	92.8199996948242
10/8/2019	17:22:0	23.3576469421387	64.5833892822266	420.416564941406	18.6864948272705	190.27702331543	6.97788667678833	0	0	0	0	0	7.67999982833862	19.9799995422363
10/8/2019	17:52:0	24.4872741699219	57.01220703125	411.627380371094	19.8122425079346	226.244140625	6.43392133712769	0	0	0	0	0	22.0799999237061	31.3799991607666
10/8/2019	18:22:0	24.1083335876465	60.0810432434082	399.908447265625	19.7184314727783	229.824554443359	5.40127944946289	0	0	0	0	0	12.7799997329712	20.7600002288818
10/8/2019	18:52:0	23.9776763916016	59.7407341003418	416.022003173828	19.8122425079346	125.607704162598	9.97468376159668	0	0	0	0	0	0	8.22000026702881
10/8/2019	19:22:0	24.5402851104736	57.9450874328613	414.557098388672	19.7184314727783	63.9588966369629	5.03077125549316	0	0	0	0	0	0	0
10/8/2019	19:52:0	24.431022644043	63.5028114318848	426.276031494141	19.8122425079346	52.0736770629883	7.79490184783936	0	0	0	0	0	0	2.16000008583069
10/8/2019	20:22:0	22.833028793335	64.0414047241211	426.276031494141	19.4369926452637	20.2450866699219	7.34675741195679	0	0	0	0	0	0	0
10/8/2019	20:52:0	21.5128440856934	64.2094573974609	433.600372314453	19.2493686676025	0.242629051208496	6.72014808654785	0	0	0	0	0	0	3.72000002861023
10/8/2019	21:22:0	21.6171550750732	64.222785949707	430.670654296875	19.4369926452637	9.06891727936454e-06	8.21591949462891	0	1	1	0.65	0.2	0	0
10/8/2019	21:52:0	21.7471446990967	64.6654052734375	437.994964599609	19.4369926452637	4.73244665677441e-10	8.89765644073486	0	1	1	0.65	0.2	0	4.1399998664856
10/8/2019	22:22:0	20.9870014190674	67.5065078735352	436.530090332031	18.5926818847656	1.76786380944472e-14	8.57779979705811	0	1	1	0.65	0.2	0	0
10/8/2019	22:52:0	20.3882694244385	68.8929901123047	449.713897705078	17.9359970092773	4.30940485799263e-17	10.4662017822266	0	1	1	0.65	0.2	0	8.03999996185303
10/8/2019	23:22:0	20.1920375823975	70.2459259033203	435.065246582031	17.0916862487793	0	4.81505012512207	0	1	1	0.65	0.2	0	0
10/8/2019	23:52:0	20.4101467132568	71.0097427368164	443.854400634766	17.7483711242676	0	10.8447408676147	0	1	1	0.65	0.2	0	8.34000015258789
11/8/2019	0:22:0	20.829381942749	67.0796127319336	435.065246582031	18.3112449645996	0	7.83894872665405	0	1	1	0.65	0.2	0	0
11/8/2019	0:52:0	21.0267314910889	65.6286087036133	440.924682617188	18.7803077697754	0	10.4002170562744	0	1	1	0.65	0.2	0	6.17999982833862
11/8/2019	1:22:0	21.0517921447754	65.3576431274414	432.135498046875	18.6864948272705	0	9.26648807525635	0	1	1	0.65	0.2	0	0
11/8/2019	1:52:0	20.761058807373	66.5949401855469	430.670654296875	18.4988708496094	0	8.57007789611816	0	1	1	0.65	0.2	0	6.90000009536743
11/8/2019	2:22:0	20.3954277038574	68.1223220825195	435.065246582031	18.2174339294434	0	7.54177761077881	0	1	1	0.65	0.2	0	2.09999990463257
11/8/2019	2:52:0	20.3731899261475	69.2309036254883	423.346313476562	18.1236209869385	0	9.17850494384766	0	1	1	0.65	0.2	0	8.03999996185303
11/8/2019	3:22:0	20.8074607849121	67.1834182739258	430.670654296875	18.2174339294434	0	8.65718841552734	0	1	1	0.65	0.2	0	8.03999996185303
11/8/2019	3:52:0	20.6654281616211	68.0783157348633	433.600372314453	17.9359970092773	0	9.82627582550049	0	1	1	0.65	0.2	0	8.03999996185303
11/8/2019	4:22:0	20.636890411377	67.7271423339844	427.740905761719	17.7483711242676	0	7.8616771697998	0	1	1	0.65	0.2	0	8.03999996185303
11/8/2019	4:52:0	20.806604385376	67.6421508789062	436.530090332031	17.7483711242676	0	6.96157789230347	0	1	1	0.65	0.2	0	8.57999992370605
11/8/2019	5:22:0	20.7359523773193	67.8736572265625	435.065246582031	17.6545600891113	0	5.32564544677734	0	1	1	0.65	0.2	0	7.98000001907349
11/8/2019	5:52:0	20.6369667053223	67.9615936279297	442.389556884766	17.0916862487793	0	7.69702339172363	0	1	1	0.65	0.2	0	7.98000001907349
11/8/2019	6:22:0	20.5584297180176	67.4717025756836	430.670654296875	16.9040603637695	8.7092809677124	6.20177268981934	0	0.600390014648438	0.879850006103516	0.390253509521484	0.175970001220703	0	7.98000001907349
11/8/2019	6:52:0	20.1806793212891	67.6076736450195	435.065246582031	17.0916862487793	30.2570095062256	7.59827518463135	0	0	0	0	0	0	8.34000015258789
11/8/2019	7:22:0	21.4429054260254	64.44677734375	414.557098388672	17.6545600891113	46.3120574951172	7.1247992515564	0	0	0	0	0	0	4.07999992370605
11/8/2019	7:52:1	20.9877033233643	66.6851425170898	429.205749511719	17.1854972839355	23.6174869537354	4.76266860961914	0	0	0	0	0	0	6.71999979019165
11/8/2019	8:22:1	21.9546337127686	65.604248046875	408.697631835938	18.6864948272705	201.508850097656	6.93757772445679	0	0	0	0	0	0	8.10000038146973
11/8/2019	8:52:1	23.1846008300781	56.1980171203613	417.486846923828	18.8741188049316	169.32991027832	9.37200164794922	0	0	0	0	0	0	20.0400009155273
11/8/2019	9:22:1	23.9643898010254	53.2870864868164	418.951721191406	20.0936794281006	335.453704833984	8.19188404083252	0	0	0.880210037231445	0	0.176042007446289	0	20.0400009155273
11/8/2019	9:52:1	24.7132663726807	46.4611854553223	414.557098388672	20.4689292907715	330.721649169922	7.82305812835693	0	0	0.880210037231445	0	0.176042007446289	30.0599994659424	40.560001373291
11/8/2019	10:22:1	24.3144416809082	44.1813507080078	413.092224121094	21.343578338623	485.459838867188	8.67426013946533	0	0.599860000610352	0.880210037231445	0.389909000396728	0.176042007446289	35.8199996948242	44.0400009155273
11/8/2019	10:52:1	25.4723358154297	45.1876068115234	407.232788085938	21.9284324645996	547.72314453125	6.42872095108032	0	0.599860000610352	0.880210037231445	0.389909000396728	0.176042007446289	33.7799987792969	41.7599983215332
11/8/2019	11:22:1	23.7399063110352	45.4724617004395	426.276031494141	20.5637760162354	129.443740844727	6.08068513870239	0	0	0	0	0	45	95.0400009155273
11/8/2019	11:52:1	23.6788654327393	47.4167442321777	418.951721191406	21.1486282348633	252.440399169922	7.67280244827271	0	0	0.880210037231445	0	0.176042007446289	42.4799995422363	50.5200004577637
11/8/2019	12:22:1	21.9163799285889	50.1522369384766	416.022003173828	20.5637760162354	116.477088928223	6.56065273284912	0	0	0	0	0	30.3600006103516	37.560001373291
11/8/2019	12:52:1	25.5378017425537	50.717041015625	395.513854980469	20.8562030792236	586.920715332031	10.8131637573242	0	0.599860000610352	0.880210037231445	0.389909000396728	0.176042007446289	0	19.9799995422363
11/8/2019	13:22:1	26.8168983459473	41.0228881835938	407.232788085938	22.5132846832275	605.199645996094	13.7254610061646	0	0.599860000610352	0.880210037231445	0.389909000396728	0.176042007446289	0	19.9799995422363
11/8/2019	13:52:1	28.7466316223145	44.1332397460938	404.303070068359	22.4158096313477	676.079895019531	8.88527584075928	0	0.599860000610352	0.880210037231445	0.389909000396728	0.176042007446289	45	75.7200012207031
11/8/2019	14:22:1	32.0880393981934	32.5546455383301	379.400329589844	22.7082347869873	659.194396972656	12.1659994125366	0	0.599860000610352	0.880210037231445	0.389909000396728	0.176042007446289	0	19.9799995422363
11/8/2019	14:52:1	28.2442092895508	30.4077320098877	394.048980712891	22.9031867980957	631.269226074219	9.58247470855713	0	0.599860000610352	0.880210037231445	0.389909000396728	0.176042007446289	45	95.0400009155273
11/8/2019	15:22:1	29.1569328308105	31.2009544372559	394.048980712891	22.9031867980957	626.31689453125	10.3467321395874	0	0.599860000610352	0.880210037231445	0.389909000396728	0.176042007446289	0	19.9799995422363
11/8/2019	15:52:1	24.7905082702637	43.5083465576172	407.232788085938	21.9284324645996	421.736236572266	7.38207483291626	0	0	0	0	0	32.6399993896484	39.3600006103516
11/8/2019	16:22:1	26.0897064208984	41.2962417602539	416.022003173828	21.9284324645996	507.654205322266	9.74496650695801	0	0	0.880210037231445	0	0.176042007446289	0	19.9799995422363
11/8/2019	16:52:1	23.8400077819824	42.0013542175293	423.346313476562	21.343578338623	236.7626953125	11.6772880554199	0	0	0	0	0	45	95.0400009155273
11/8/2019	17:22:1	24.2625675201416	42.7672538757324	414.557098388672	21.7334804534912	328.37548828125	6.967209815979	0	0	0.880210037231445	0	0.176042007446289	44.8199996948242	95.0400009155273
11/8/2019	17:52:1	23.6962909698486	40.1680870056152	416.022003173828	21.7334804534912	321.336944580078	5.07711410522461	0	0	0	0	0	44.8199996948242	87.9599990844727
11/8/2019	18:22:1	23.9635696411133	42.250431060791	423.346313476562	21.2461051940918	264.765502929688	9.1569881439209	0	0	0	0	0	3.77999997138977	14.2200002670288
11/8/2019	18:52:1	25.5861339569092	39.6543083190918	405.767913818359	20.8562030792236	193.027801513672	7.42631578445435	0	0	0	0	0	8.76000022888184	16.4400005340576
11/8/2019	19:22:1	24.8257293701172	44.0821533203125	416.022003173828	20.0936794281006	90.1125030517578	6.71785688400269	0	0	0	0	0	5.21999979019165	13.0799999237061
11/8/2019	19:52:1	24.3569278717041	51.6433448791504	414.557098388672	19.6246185302734	52.579288482666	4.89706611633301	0	0	0	0	0	0	7.26000022888184
11/8/2019	20:22:1	23.5799732208252	59.0726890563965	437.994964599609	18.9679317474365	19.3524379730225	2.50317859649658	0	0	0	0	0	0	0
11/8/2019	20:52:1	21.6466598510742	64.0367050170898	448.2490234375	18.2174339294434	1.56112337112427	3.11281538009644	0	0	0	0	0	0	4.67999982833862
11/8/2019	21:22:1	21.4078788757324	63.8925361633301	454.108489990234	17.5607471466064	6.89352746121585e-05	1.90623581409454	0	1	1	0.65	0.2	0	3.35999989509583
11/8/2019	21:52:1	21.1932926177979	65.3615875244141	454.108489990234	17.3731231689453	3.04360603387011e-09	2.39640498161316	0	1	1	0.65	0.2	0	6.3600001335144
11/8/2019	22:22:1	20.917163848877	66.4424743652344	462.897705078125	17.1854972839355	1.34380069463473e-13	3.03756093978882	0	1	1	0.65	0.2	0	8.39999961853027
11/8/2019	22:52:1	20.4592266082764	67.2212142944336	436.530090332031	0	4.38401886535062e-17	3.12525177001953	0	1	1	0.65	0.2	0	9.89999961853027
11/8/2019	23:22:1	20.3282089233398	67.8328857421875	443.854400634766	17.2793102264404	0	4.45376443862915	0	1	1	0.65	0.2	0	10.0200004577637
11/8/2019	23:52:1	20.3875141143799	67.6372299194336	459.967956542969	17.0916862487793	0	3.61038637161255	0	1	1	0.65	0.2	0	10.0200004577637
12/8/2019	0:22:1	20.6101188659668	67.4626007080078	451.178771972656	17.0916862487793	0	4.59689140319824	0	1	1	0.65	0.2	0	9.35999965667725
12/8/2019	0:52:1	20.7590198516846	67.0777053833008	435.065246582031	17.0916862487793	0	4.46590709686279	0	1	1	0.65	0.2	0	10.0200004577637
12/8/2019	1:22:1	20.7542247772217	67.8531951904297	451.178771972656	16.6226234436035	0	3.21164965629578	0	1	1	0.65	0.2	0	10.0200004577637
12/8/2019	1:52:1	20.6374263763428	68.3402862548828	449.713897705078	16.9040603637695	0	4.16014337539673	0	1	1	0.65	0.2	0	10.0200004577637
12/8/2019	2:22:1	20.8080615997314	67.2497253417969	446.7841796875	16.8102493286133	0	3.10709738731384	0	1	1	0.65	0.2	0	10.0200004577637
12/8/2019	2:52:1	20.7100257873535	67.31689453125	443.854400634766	16.9040603637695	0	4.37889862060547	0	1	1	0.65	0.2	0	9.60000038146973
12/8/2019	3:22:1	20.8334922790527	66.7738876342773	435.065246582031	16.9040603637695	0	4.64256286621094	0	1	1	0.65	0.2	0	10.0200004577637
12/8/2019	3:52:1	20.8562088012695	67.2717437744141	443.854400634766	16.5288124084473	0	3.8775007724762	0	1	1	0.65	0.2	0	9.84000015258789
12/8/2019	4:22:1	20.6888446807861	68.44189453125	454.108489990234	16.4349994659424	0	3.98038506507874	0	1	1	0.65	0.2	0	10.0200004577637
12/8/2019	4:52:1	20.929220199585	67.8819808959961	446.7841796875	16.3411865234375	0	5.13648653030396	0	1	1	0.65	0.2	0	10.0200004577637
12/8/2019	5:22:1	20.9936637878418	68.1649932861328	443.854400634766	16.5288124084473	0	5.6776008605957	0	1	1	0.65	0.2	0	10.0200004577637
12/8/2019	5:52:1	20.8025169372559	68.9013824462891	458.503112792969	16.5288124084473	0	6.27279996871948	0	1	1	0.65	0.2	0	8.10000038146973
12/8/2019	6:22:1	20.823034286499	69.4706039428711	459.967956542969	16.7164363861084	4.22364521026611	6.12535715103149	0	1	1	0.65	0.2	0	8.03999996185303
12/8/2019	6:52:1	20.0780296325684	70.1084671020508	439.459838867188	16.7164363861084	23.3860836029053	6.40124702453613	0	0	0	0	0	0	8.03999996185303
12/8/2019	7:22:1	21.0250778198242	67.9538497924805	429.205749511719	17.2793102264404	94.6453170776367	5.97803592681885	0	0	0	0	0	0	7.98000001907349
12/8/2019	7:52:1	22.4885921478271	64.662223815918	432.135498046875	17.8421840667725	110.939331054688	5.58236408233643	0	0	0	0	0	0	4.92000007629395
12/8/2019	8:22:1	24.2986660003662	62.497428894043	420.416564941406	18.4050579071045	234.746948242188	9.25698375701904	0	0	0	0	0	3.11999988555908	10.3199996948242
12/8/2019	8:52:1	23.3737659454346	58.6639556884766	413.092224121094	18.7803077697754	217.168991088867	8.82502269744873	0	0	0	0	0	10.9200000762939	19.1399993896484
12/8/2019	9:22:1	22.4119834899902	61.128547668457	414.557098388672	18.0298080444336	72.5944671630859	10.6491346359253	0	0	0	0	0	2.33999991416931	13.9200000762939
12/8/2019	9:52:1	24.4284629821777	57.7706069946289	405.767913818359	18.7803077697754	253.675659179688	9.82436752319336	0	0	0	0	0	0	20.0400009155273
12/8/2019	10:22:1	21.9927730560303	65.399040222168	426.276031494141	16.9978733062744	44.1476440429688	3.45931220054626	0	0	0	0	0	5.40000009536743	12.7799997329712
12/8/2019	10:52:1	24.9556083679199	58.933650970459	404.303070068359	19.0617446899414	521.193603515625	7.68643617630005	0	0	0.880210037231445	0	0.176042007446289	31.3199996948242	41.5800018310547
12/8/2019	11:22:1	24.6200885772705	51.2692451477051	395.513854980469	20.4689292907715	552.890319824219	8.22250843048096	0	0.599860000610352	0.880210037231445	0.389909000396728	0.176042007446289	45	95.0400009155273
12/8/2019	11:52:1	21.9319801330566	57.3430366516113	423.346313476562	18.9679317474365	215.794036865234	6.12644338607788	0	0	0	0	0	30.1800003051758	28.0799999237061
12/8/2019	12:22:1	21.8247470855713	55.6155433654785	429.205749511719	19.0617446899414	119.948822021484	5.32706212997437	0	0	0	0	0	18.0599994659424	34.9799995422363
