Date	GlobRad	Tmin	Tmax	VP	WindSpeed	Rain
22/10/2018	15.29	20.5	27.42	0.394130169	1.53	0.86
23/10/2018	17.59	21.5	28.22	0.39421381	1.56	2.75
24/10/2018	13.21	21.1	27.87	0.373525988	1.39	1.96
25/10/2018	17.92	21.42	27.79	0.433317497	1.37	1.02
26/10/2018	11.66	21.73	26.57	0.234348289	1.22	10.52
27/10/2018	12.83	22.53	27.54	0.280038204	1.37	5.57
28/10/2018	11.03	21.68	27.35	0.294026253	1.76	4.05
29/10/2018	14.08	21.48	28.05	0.443717274	1.81	0.34
30/10/2018	17.67	21.9	28.21	0.441369879	1.58	0.66
31/10/2018	20.09	20.81	28.15	0.437547859	1.1	0.39
01/11/2018	20.98	20.82	28.43	0.447820369	0.89	0.06
02/11/2018	20.85	20.5	28.45	0.384015018	0.92	1
03/11/2018	13.49	22.62	27.93	0.300017736	1.33	3.06
04/11/2018	15.57	22.31	26.65	0.216268885	1.25	11.25
05/11/2018	16.75	21.49	28.21	0.39016333	1.24	3.82
06/11/2018	20.47	21.19	27.64	0.367808654	1.3	1.93
07/11/2018	16.18	20.69	28.25	0.426310084	1.4	0.06
08/11/2018	18.82	21.47	28.29	0.457247809	1.27	0.19
09/11/2018	14.47	21.53	28.58	0.432211959	1.26	1.5
10/11/2018	16.83	22.17	28.24	0.39467235	1.64	2.94
11/11/2018	16.72	21.36	27.89	0.416346429	1.87	1.63
12/11/2018	18.83	21.58	28.15	0.439832705	1.66	0.35
13/11/2018	19.68	21.31	28.34	0.449336904	1.46	0.3
14/11/2018	18.69	22.14	28.39	0.428246344	1.58	1.95
15/11/2018	17.335	20.72	27.65	0.459751908	1.77	1.39
16/11/2018	15.98	20.68	27.7	0.439951256	1.75	0.76
17/11/2018	15.33	21.39	27.99	0.391992062	1.59	1.43
18/11/2018	16.92	21.87	28.34	0.439711006	1.77	0.54
19/11/2018	17.5	21.79	28.2	0.449515518	1.72	0.23
20/11/2018	18.65	21.86	28.01	0.429842872	1.68	0.52
21/11/2018	11.14	21.71	28.04	0.407513164	1.8	1.3
22/11/2018	13.75	22.15	27.77	0.366884822	1.95	2.31
23/11/2018	17.08	21.53	28.22	0.479480231	1.46	0.04
24/11/2018	15.93	20.57	27.97	0.471048818	1.23	0.06
25/11/2018	17.33	21.29	28.4	0.453996082	1.34	0.16
26/11/2018	18.11	20.45	28.38	0.406771568	1.12	1.28
27/11/2018	17.35	20.25	27.89	0.44260251	1.26	4.37
28/11/2018	14.37	21.39	27.29	0.358186195	1.56	4.18
29/11/2018	18.64	20.69	26.69	0.377264118	1.3	0.51
30/11/2018	17.71	20.01	26.98	0.412909033	1.26	0.6
01/12/2018	18.22	19.75	27.49	0.443016213	1.2	0.06
02/12/2018	13.73	20.14	27.73	0.450755382	1.25	0.16
03/12/2018	17.35	20.14	28.31	0.420495929	1.29	0.94
04/12/2018	18.28	20.93	27.54	0.484370542	1.39	0.12
05/12/2018	13.12	19.42	27.57	0.498841727	1.83	0.24
06/12/2018	15.47	20	27.24	0.555028171	1.79	0.13
07/12/2018	9.85	20.38	27.27	0.391771202	1.98	1.11
08/12/2018	14.73	19.98	27.97	0.499311747	1.61	0.11
09/12/2018	16.51	19.57	27.69	0.584652905	1.42	0
10/12/2018	17.13	19.46	27.31	0.631276678	1.76	0.01
11/12/2018	13.02	20.04	26.5	0.490280288	1.93	0.71
12/12/2018	18.53	19.55	27.65	0.615468363	1.59	0.26
13/12/2018	18.01	19.53	27.63	0.657235845	1.42	0.08
14/12/2018	10.91	18.99	29.07	0.570764885	1.15	0.01
15/12/2018	15.23	21.12	28.76	0.716068505	1.77	0.06
16/12/2018	16.48	20.62	28.41	0.681196242	2	0.4
17/12/2018	18.98	19.64	28.12	0.790698704	1.63	0.02
18/12/2018	14.18	18.22	27.54	0.589844249	1.58	0.31
19/12/2018	15.21	19.24	28.25	0.60097082	1.23	0.75
20/12/2018	19.7	19.78	29.67	0.884813231	0.6	0.15
21/12/2018	14.61	19.37	26.36	0.633705814	1.59	0.49
22/12/2018	17.88	17.05	26.25	0.830278478	2.25	0.4
23/12/2018	17.9	18.76	28.52	0.786329401	2.02	0.42
24/12/2018	17	20.25	28.08	0.705802742	2.24	1.35
25/12/2018	16.94	19.94	27.64	0.66649146	2.18	1.21
26/12/2018	14.89	19.56	28.27	0.712493496	2.04	0.65
27/12/2018	16.03	19.83	28.02	0.800850161	1.87	0.91
28/12/2018	14.46	19.32	28.69	0.756394237	1.89	0.64
29/12/2018	16.02	20.43	28.92	0.913464768	1.99	0.09
30/12/2018	16.54	19.52	29.57	0.90412953	2	0.22
31/12/2018	15.13	19.9	29.32	0.909134124	2.35	0.46
01/01/2019	15.92	19.95	29.08	0.728637983	2.5	2.28
