Date	GlobRad	Tmin	Tmax	VP	WindSpeed	Rain	AvgPar30
03/11/2016	18.63	21.69	28.6	0.412778034	0.7	4.28	8.76616666666667
04/11/2016	14.6	22.75	27.4	0.303271257	1.3	4.14	8.69966666666667
05/11/2016	18.97	21.06	27.45	0.434669968	1.5	2.37	8.66183333333333
06/11/2016	19.43	20.7	27.37	0.433368701	1.46	0.15	8.70283333333333
07/11/2016	22.53	19.1	26.82	0.453793553	1.3	0.1	8.74333333333333
08/11/2016	21	18.42	27.76	0.410596939	1.09	0.18	8.8345
09/11/2016	16.7	20.75	27.98	0.411747966	0.99	1.23	8.82666666666667
10/11/2016	13.47	22.09	27.69	0.346639484	1.43	2.36	8.73083333333333
11/11/2016	10.24	22.24	26.73	0.247078279	1.4	5.57	8.57416666666667
12/11/2016	11.3	21.58	26.05	0.223230263	1.22	2.34	8.45883333333333
13/11/2016	11.96	21.31	25.94	0.222117875	1.17	2.15	8.37316666666667
14/11/2016	13.68	20.15	26.31	0.293696324	1.31	5.11	8.29283333333333
15/11/2016	15.45	19.18	26	0.305826085	1.11	8.37	8.314
16/11/2016	18.9	19.77	26.75	0.326667338	1.09	9	8.36533333333333
17/11/2016	19.39	20.21	26.73	0.373946843	1.15	1.28	8.3985
18/11/2016	13.83	21.1	27.47	0.305247165	1.59	9.15	8.4295
19/11/2016	14.59	21.66	26.69	0.299993154	1.7	2.33	8.4275
20/11/2016	17.91	19.67	25	0.364450026	1.88	5.53	8.5095
21/11/2016	19.51	18.25	24.53	0.412202006	1.8	0.78	8.49883333333333
22/11/2016	21.23	16.91	25.84	0.452256603	1.39	0.07	8.51633333333333
23/11/2016	9.25	18.98	26.68	0.378440072	1.54	1.12	8.3715
24/11/2016	7.35	21.19	26.64	0.279241135	1.95	23.33	8.1675
25/11/2016	16.43	22.27	26.43	0.248263403	1.62	5.62	8.1005
26/11/2016	14.26	22.22	26.38	0.197065061	1.28	2.58	7.982
27/11/2016	16.7	21.57	27.46	0.431997856	1.54	0.19	7.9515
28/11/2016	18.66	20.7	27.4	0.418820521	1.34	0.19	8.016
29/11/2016	13.67	20.73	27.74	0.426106456	0.87	0.04	7.9185
30/11/2016	10.56	21.19	28.13	0.409652895	0.89	0.1	7.79166666666667
01/12/2016	13.67	21.67	27.57	0.417480825	0.99	0.02	7.7805
02/12/2016	18.25	21.12	27.73	0.432175193	1.22	0.07	7.86866666666667
03/12/2016	15.93	20.9	27.82	0.434076182	1.08	4.65	7.82366666666667
04/12/2016	13.22	20.8	27.73	0.353395192	0.75	11.91	7.80066666666667
05/12/2016	16.86	21.41	27.83	0.462362639	0.59	12.56	7.7655
06/12/2016	18.73	21.45	27.37	0.336215516	1.06	1.99	7.75383333333333
07/12/2016	16.31	20.99	27.45	0.404692729	1.37	0.04	7.65016666666667
08/12/2016	10.1	20.67	27.25	0.39745518	1.69	0.43	7.4685
09/12/2016	7.95	20.83	26.31	0.342588727	1.59	0.54	7.32266666666667
10/12/2016	11.43	20.75	26.31	0.366180166	1.64	0.58	7.28866666666667
11/12/2016	7.2	20.95	25.28	0.276642896	2.19	3.85	7.238
12/12/2016	3.58	21.17	23.63	0.124156267	1.52	6.75	7.10933333333333
13/12/2016	6.62	21.29	25.93	0.24237989	1.43	1.79	7.02033333333333
14/12/2016	13.75	22.14	27.85	0.374587659	1.74	0.64	7.0215
15/12/2016	12.26	21.55	27.33	0.438889934	1.71	0.52	6.96833333333333
16/12/2016	16.94	21.36	26.71	0.342702667	1.69	1.33	6.93566666666667
17/12/2016	11.51	21.5	26.87	0.354067137	1.67	1.38	6.80433333333333
18/12/2016	15.4	21.53	27.88	0.441969785	1.76	0.17	6.8305
19/12/2016	16.17	21.66	27.41	0.473773849	2.38	0.49	6.85683333333333
20/12/2016	18.29	20.87	27.03	0.495448257	2.35	0.41	6.86316666666667
21/12/2016	16.79	20.1	26.73	0.460511857	1.88	1.23	6.81783333333333
22/12/2016	18.72	19.39	26.75	0.459650068	1.69	0.05	6.776
23/12/2016	14.24	18.87	26.81	0.440146574	1.67	0.32	6.85916666666667
24/12/2016	7.22	21.26	26.47	0.339622103	1.92	0.6	6.857
25/12/2016	8.04	20.81	27.19	0.357174922	1.85	3.66	6.71716666666667
26/12/2016	10.34	21.92	27.08	0.341285508	2.16	4.52	6.65183333333333
27/12/2016	17.77	20.72	26.66	0.47293026	2.15	0.41	6.66966666666667
28/12/2016	11.98	20.28	26.82	0.460135388	2.15	0.41	6.55833333333333
29/12/2016	14.57	19.97	27.33	0.487171457	1.82	0.18	6.57333333333333
30/12/2016	17.78	19.26	26.62	0.529969069	2.03	0.02	6.69366666666667
31/12/2016	13.43	17.53	26.74	0.452366527	1.72	0.48	6.68966666666667
01/01/2017	19.05	20.43	27.43	0.472867715	1.71	0.16	6.703
02/01/2017	17.34	20.47	27.41	0.447878588	1.75	0.5	6.7265
03/01/2017	19.54	18.96	26.94	0.492484047	1.53	0.25	6.83183333333333
04/01/2017	9.6	20.82	28.11	0.483261448	1.77	1.08	6.71083333333333
05/01/2017	19.94	19.61	26.76	0.501699333	1.62	0.5	6.731
06/01/2017	19.4	19.25	27.12	0.533569243	1.33	0	6.7825
07/01/2017	17.56	18.84	28.17	0.545569775	1.34	0.24	6.90683333333333
08/01/2017	17.49	20.43	27.38	0.577798985	2.54	2.17	7.06583333333333
09/01/2017	10.77	19.46	26.41	0.609437726	3.03	0.71	7.05483333333333
10/01/2017	16.98	18.04	26.08	0.686394444	2.72	0.16	7.21783333333333
11/01/2017	10.74	18.86	27.09	0.588472144	2.44	0.49	7.33716666666667
12/01/2017	13.65	18.59	26.48	0.559463382	2.47	0.63	7.45433333333333
13/01/2017	14.61	19.17	26.77	0.590168219	2.49	0.38	7.46866666666667
14/01/2017	13.95	17.41	26.53	0.553493029	2.08	0.04	7.49683333333333
15/01/2017	17.32	18.07	26.09	0.53695277	1.83	0.34	7.50316666666667
16/01/2017	13.53	18.73	27.04	0.51001507	1.78	1.24	7.53683333333333
17/01/2017	15.26	20.13	27.32	0.580127724	2	0.59	7.5345
18/01/2017	16.37	19.31	27.82	0.58051152	1.82	0.36	7.53783333333333
19/01/2017	16.76	19.06	27.17	0.662804941	1.54	0.17	7.51233333333333
20/01/2017	17.15	17.72	27.88	0.6680154	0.93	0	7.51833333333333
21/01/2017	17.42	19.82	28.63	0.689160595	0.67	0	7.49666666666667
22/01/2017	21.26	18.61	29.02	0.988848599	1.06	0	7.61366666666667
23/01/2017	20.85	17.5	30.52	0.990542525	0.85	0	7.84083333333333
24/01/2017	20.12	18.87	28.03	0.91816729	1.1	0	8.04216666666667
25/01/2017	17.98	16.82	27.36	0.811681943	1.18	0.01	8.1695
26/01/2017	16.79	17.05	28.22	0.686337332	1.27	0.11	8.15316666666667
27/01/2017	12.1	18.85	28.68	0.70804626	1.64	0	8.15516666666667
28/01/2017	21.45	19.31	28.39	0.853789601	1.8	0	8.26983333333333
29/01/2017	16.63	18.32	28.06	0.798171152	1.99	0.08	8.25066666666667
30/01/2017	20.3	19.3	28.17	0.917289224	2.22	0.03	8.36516666666667
31/01/2017	16.88	19.19	27.84	0.779406341	2.24	0.46	8.329
01/02/2017	13.46	19.37	28.03	0.634170735	2.16	3.22	8.26433333333333
02/02/2017	15.98	19.05	28.57	0.825292221	2.21	0.29	8.205
03/02/2017	15.3	19.83	28.04	0.703404802	2.24	2.85	8.3
04/02/2017	15.25	20.15	28.64	0.687601088	2.22	2.62	8.22183333333333
05/02/2017	17.68	20.74	28.69	0.710814117	2.27	1.62	8.19316666666667
06/02/2017	20.6	20.41	29.35	0.93070977	2.23	0.13	8.24383333333333
07/02/2017	19.35	20.24	29.8	0.979839532	1.83	0.02	8.27483333333333
08/02/2017	19.19	19.44	29.91	1.025675395	1.74	0.01	8.41516666666667
09/02/2017	20.07	20.41	30.26	1.092912793	2.01	0.04	8.46666666666667
10/02/2017	16.35	20.48	30.49	1.094311222	2.58	0.06	8.56016666666667
11/02/2017	14.9	19.9	29.25	1.147769597	2.23	0	8.581
12/02/2017	18.87	19.32	29.19	1.176564288	2.16	0.04	8.652
13/02/2017	17.85	17.54	29.44	1.224009466	1.78	0.16	8.717
14/02/2017	23.48	17.03	29.93	1.366605531	1.27	0.02	8.81966666666667
15/02/2017	21.86	16.25	30.98	1.415738045	0.96	0.68	8.9585
16/02/2017	23.64	17.74	31.17	1.599201073	1.03	0.07	9.09816666666667
17/02/2017	22.78	18.15	29.81	1.277583116	1.37	0.43	9.205
18/02/2017	23.24	18.76	30.57	1.428990112	1.26	0	9.313
19/02/2017	22.7	18.63	31.03	1.426515169	1.26	0	9.4055
20/02/2017	24	17.98	31.25	1.507733886	1.28	0	9.51516666666667
21/02/2017	22.27	19.51	32.23	1.652927116	1.09	0	9.532
22/02/2017	22.29	19.92	33.06	1.834738729	0.33	0.04	9.556
23/02/2017	19.95	21.56	32.07	1.648554325	0.54	0	9.55316666666667
24/02/2017	21.75	20.26	33.59	2.037425856	0.96	0	9.616
25/02/2017	24.93	18.09	34.4	2.309582449	0.91	0	9.75166666666667
26/02/2017	18.8	20.38	32.42	1.748525175	1.41	0.04	9.86333333333333
27/02/2017	21.3	20.29	31.7	1.739534287	1.94	0.15	9.86083333333333
28/02/2017	14.44	20.19	31.85	1.567912294	2.28	0.35	9.82433333333333
01/03/2017	21.48	21.1	31.71	1.552267047	2.29	0.68	9.844
02/03/2017	22.35	20.06	31.64	1.568457618	2.43	0.39	9.93516666666667
03/03/2017	20.24	20.59	31.18	1.258783881	2.74	2.17	10.0481666666667
04/03/2017	22.33	19.67	31.3	1.606952336	2.88	0.12	10.154
05/03/2017	20.54	20.23	31.45	1.582490893	2.57	0.34	10.2413333333333
06/03/2017	23.35	20.16	32.18	1.650189355	2.3	0.51	10.3763333333333
07/03/2017	20.91	20.51	31.25	1.332521829	2.38	2.09	10.4301666666667
08/03/2017	15.69	21.16	31.72	1.555015896	2.59	0.62	10.3483333333333
09/03/2017	16.66	21.2	31.62	1.288759034	2.62	1.51	10.3035
10/03/2017	21.39	20.83	32.3	1.600543878	2.31	0.46	10.3401666666667
11/03/2017	17.57	20.46	32.68	1.699300423	2.12	0.26	10.2985
12/03/2017	21.21	21.44	33.41	1.868994466	1.9	0.38	10.3795
13/03/2017	21.55	20.88	33.56	1.908573501	1.74	0.35	10.4903333333333
14/03/2017	22.16	20.71	32.48	1.701751986	1.64	0.22	10.5451666666667
15/03/2017	19.09	21.66	32.26	1.55597818	2.3	0.92	10.5658333333333
16/03/2017	14.73	21.57	31.44	1.444043356	2.63	0.85	10.42
17/03/2017	14.37	20.81	32.17	1.634875256	2.76	0.31	10.2951666666667
18/03/2017	21.31	21.76	33.01	1.712989623	2.58	0.91	10.2563333333333
19/03/2017	19	21.77	32.39	1.403350849	2.46	1.39	10.1933333333333
20/03/2017	18.01	21.41	32	1.50528965	2.46	0.08	10.1061666666667
21/03/2017	19.93	20.43	31.52	1.725114135	2.31	0.03	10.06
22/03/2017	22.92	18.44	33.26	2.405919752	2.22	0.01	10.042
23/03/2017	25.91	20.26	32.9	2.360849704	2.32	0.2	10.1026666666667
24/03/2017	26.31	19.06	32.67	2.072138983	2.08	0.51	10.1696666666667
25/03/2017	25.76	19.69	33.8	2.414997983	1.49	0	10.2665
26/03/2017	25.14	20.46	33.58	2.41977886	1.44	0	10.323
27/03/2017	23.7	19.46	33.83	2.624267235	1.34	0	10.3025
28/03/2017	25.06	19.96	35	2.750382212	0.94	0	10.4068333333333
29/03/2017	22.04	20.19	35.18	2.728521923	1.02	0	10.4191666666667
30/03/2017	20.88	21.82	33.82	2.240454695	0.79	0	10.5265
31/03/2017	23.93	21.5	36.11	3.007242324	1.04	0	10.5673333333333
01/04/2017	21.92	21.14	35.39	2.408026783	1.72	0.14	10.5601666666667
02/04/2017	24.46	22.84	34.07	2.035618729	1.72	1.24	10.6305
03/04/2017	14.54	23.55	33.14	1.748809724	1.63	0.11	10.5006666666667
04/04/2017	22.37	23.62	35.07	2.16012857	2.01	0	10.5311666666667
05/04/2017	21.32	23.7	34.85	2.352872729	2.16	0	10.4973333333333
06/04/2017	23.49	21.79	35.8	2.401943364	2.28	0	10.5403333333333
07/04/2017	24.54	22.17	34.8	2.622937466	2.48	0	10.6878333333333
08/04/2017	24.82	21.63	34.6	2.598433416	2.39	0.11	10.8238333333333
09/04/2017	19.35	21	33.19	1.86897104	1.92	3.85	10.7898333333333
10/04/2017	20.61	20.62	33.94	2.204659787	2.04	0.06	10.8405
11/04/2017	22.22	21.39	33.34	1.962557826	2.25	1.44	10.8573333333333
12/04/2017	19.42	21.29	32.08	1.583181861	2.29	2.41	10.8218333333333
13/04/2017	20.42	20.98	32.72	1.63784926	2.31	2.34	10.7928333333333
14/04/2017	20.89	21.13	31.87	1.562616501	2.5	1.96	10.8228333333333
15/04/2017	21.59	21.04	33.4	1.823768118	2.4	0.81	10.9371666666667
16/04/2017	22.54	20.56	34.93	2.2670974	2.28	0.1	11.0733333333333
17/04/2017	20.89	22.32	34.72	1.862718862	1.95	8.59	11.0663333333333
18/04/2017	22.31	23.19	32.5	1.111194902	1.32	11.32	11.1215
19/04/2017	20.88	22.5	31.94	1.065752548	1.35	5.95	11.1693333333333
20/04/2017	20.01	22.63	29.25	0.793048725	0.8	6.61	11.1706666666667
21/04/2017	23.79	22.18	35.16	2.008867745	0.44	0.87	11.1851666666667
22/04/2017	21.75	23.38	34.24	1.73354944	0.49	3.01	11.1158333333333
23/04/2017	19.51	23.13	35.14	2.041736049	0.71	1.09	11.0025
24/04/2017	21.74	23.44	34.39	2.007548351	1.39	0.91	10.9355
25/04/2017	22.93	22.69	35.43	2.208059811	1.11	1.53	10.8986666666667
26/04/2017	21.6	23.26	35.34	2.103870467	0.78	1.34	10.8636666666667
27/04/2017	18.89	24.29	33.49	1.609397391	0.8	1.54	10.7608333333333
28/04/2017	21.21	23.72	34.35	1.610925525	1.56	3.82	10.747
29/04/2017	23.32	23.56	35.65	2.122052951	1.72	1.15	10.7876666666667
30/04/2017	23.37	22.98	35.11	1.919151072	1.41	1.88	10.7783333333333
01/05/2017	19.97	24.05	34.69	1.785660579	1.16	2.27	10.7458333333333
02/05/2017	21.01	23.77	33.79	1.653905328	1.56	1.43	10.6883333333333
03/05/2017	15.71	23.63	32.17	1.231190516	1.49	8.41	10.7078333333333
04/05/2017	21.57	23.18	32.07	1.130818641	0.91	7.38	10.6945
05/05/2017	8.95	23.1	30.31	0.89115658	0.94	14.63	10.4883333333333
06/05/2017	19.23	22.8	30.65	0.931072886	1.16	12.7	10.4173333333333
07/05/2017	19.57	22.08	32.13	1.054292855	1.69	11.39	10.3345
08/05/2017	16.19	22.55	30.58	0.822226329	1.62	15.39	10.1906666666667
09/05/2017	14.93	22.72	31.74	0.888116741	1.47	6.29	10.117
10/05/2017	18.84	23.47	30.86	0.762913582	1.66	4.17	10.0875
11/05/2017	18.44	23.27	31.58	0.817967126	1.37	10.14	10.0245
12/05/2017	18.94	23.02	31.8	0.994431367	0.92	1.63	10.0165
13/05/2017	17.5	23.43	29.88	0.723849674	0.69	1.44	9.96783333333333
14/05/2017	21.78	23.39	28.62	0.557270527	0.63	2.98	9.98266666666667
15/05/2017	16.45	23.53	31.57	1.17388693	0.37	2.12	9.897
16/05/2017	17.82	23.05	29.79	0.761566708	0.49	11.89	9.81833333333333
17/05/2017	17.91	23.07	32.1	0.864833504	0.71	6.39	9.76866666666667
18/05/2017	22.21	21.87	32.3	1.02098665	0.7	20.9	9.767
19/05/2017	18.16	23.78	31.06	0.762648418	0.97	4.61	9.72166666666667
20/05/2017	20.95	23.41	29.31	0.529445618	1.09	12.14	9.73733333333333
21/05/2017	4.84	23.05	27.2	0.292896542	1.26	20.77	9.4215
22/05/2017	11.37	23.01	28	0.354093084	1.33	11.45	9.2485
23/05/2017	20.33	22.66	30.83	0.763387574	1.22	0.9	9.26216666666667
24/05/2017	18.8	23.33	30.2	0.665243318	0.86	3.13	9.21316666666667
25/05/2017	21.73	24.03	28.33	0.381349036	0.59	11.63	9.19316666666667
26/05/2017	9.28	22.8	28.9	0.478477724	1.1	3.58	8.98783333333333
27/05/2017	19.74	22.62	28.07	0.395717027	1.4	5.21	9.002
28/05/2017	24.56	21.28	29.43	0.737755623	1.33	3.92	9.05783333333333
29/05/2017	23.98	20.36	29.81	0.778370028	1.27	10.07	9.06883333333333
30/05/2017	18.85	21.4	29.66	0.581779338	1.24	6.65	8.9935
31/05/2017	19.48	22.91	30.31	0.59999942	1.44	6.52	8.98533333333333
01/06/2017	20.99	23.24	29.69	0.559056106	1.51	3.72	8.985
02/06/2017	13.43	23.06	30.46	0.808342092	1.62	0.9	8.947
03/06/2017	19.44	22.54	31.37	0.961321991	1.47	0.45	8.9115
04/06/2017	17.68	22.71	31.7	0.941664159	1.58	2.01	9.057
05/06/2017	22.88	23.54	31.7	0.767057121	1.04	5.96	9.11783333333333
06/06/2017	20.43	23.92	28.51	0.45029266	0.63	27.48	9.13216666666667
07/06/2017	16.8	23.82	29.88	0.602226095	0.54	11.59	9.14233333333333
08/06/2017	21.05	23.64	29.03	0.417568145	0.47	23.3	9.24433333333333
09/06/2017	20.26	23.8	28.33	0.3459463	0.43	30.06	9.268
10/06/2017	7.16	23.3	28.13	0.443505363	0.67	29.24	9.08
11/06/2017	11.21	22.6	28.77	0.425942335	1.1	4.39	8.95116666666667
12/06/2017	19.87	22.07	30.03	0.576020004	1.54	9.26	8.99066666666667
13/06/2017	24.3	22.69	29.63	0.509838757	1.66	14.33	9.03266666666667
14/06/2017	15.08	22.4	26.65	0.299288232	0.89	5.43	9.00983333333333
15/06/2017	15.96	22.28	28.57	0.44913066	0.75	16.6	8.97883333333333
16/06/2017	15.19	22.37	28.19	0.411466504	0.75	13.82	8.9335
17/06/2017	12.58	21.28	28.34	0.404287703	1.25	27.24	8.773
18/06/2017	8.2	22.14	27.68	0.352736088	1.38	11.59	8.607
19/06/2017	16.2	21.75	28.39	0.418592459	0.92	6.16	8.52783333333333
20/06/2017	20.12	21.79	28.11	0.438810513	0.49	9.95	8.7825
21/06/2017	12.1	22.75	27.48	0.370978644	0.62	8.92	8.79466666666667
22/06/2017	9.09	22.97	26.78	0.304396498	0.48	6.38	8.60733333333333
23/06/2017	17.64	22.71	29.3	0.585717766	0.71	0.61	8.588
24/06/2017	21.55	22.65	29.55	0.554572125	1.24	0.77	8.585
25/06/2017	15.47	22.38	27.72	0.389584986	1.53	0.46	8.68816666666667
26/06/2017	10.18	21.55	27.32	0.307297174	1.25	9.02	8.52883333333333
27/06/2017	12.98	21.07	27.67	0.352900565	1.32	26.15	8.33583333333333
28/06/2017	22.45	21.84	28.44	0.393086901	1.27	6.76	8.31033333333333
29/06/2017	19.4	21.87	28.31	0.536189964	1.82	1.59	8.3195
30/06/2017	13.97	21.53	29.03	0.49651337	1.72	3.06	8.22766666666667
01/07/2017	1.77	23.19	27.15	0.276952838	1.8	4.84	7.90733333333333
02/07/2017	11.92	23.09	27.23	0.316870157	1.9	2.66	7.88216666666667
03/07/2017	14.21	22.79	28.62	0.435171928	1.84	3.02	7.795
04/07/2017	16.83	22.69	27.33	0.342689907	1.32	7.67	7.78083333333333
05/07/2017	16.3	21.82	28.27	0.450964667	1.61	2.96	7.67116666666667
06/07/2017	11.59	22.83	27.57	0.35047773	1.98	6.14	7.52383333333333
07/07/2017	11.2	22.69	27.21	0.316138717	1.64	4.51	7.4305
08/07/2017	10.12	22.2	28.08	0.446388945	1.66	1.09	7.24833333333333
09/07/2017	17.79	21.63	28.75	0.448713118	1.66	2.29	7.20716666666667
10/07/2017	14.9	22.59	28.95	0.528128578	1.71	0.74	7.33616666666667
11/07/2017	8.28	21.93	27.64	0.308293886	1.43	7.61	7.28733333333333
12/07/2017	13.71	20.79	26.73	0.342404935	1.57	13.69	7.18466666666667
13/07/2017	17.32	20.21	26.88	0.422160168	1.66	2.3	7.06833333333333
14/07/2017	22.68	20.3	28.06	0.440187413	1.44	0.73	7.195
15/07/2017	22.18	22.07	28.94	0.538188449	1.33	0.08	7.29866666666667
16/07/2017	16.24	22.26	28.48	0.492597427	1.39	1.81	7.31616666666667
17/07/2017	8.99	22.59	27.44	0.3080005	1.73	8.73	7.25633333333333
18/07/2017	5.99	22.48	27.35	0.401605699	1.87	0.36	7.2195
19/07/2017	15.79	22.14	28.65	0.430832814	1.76	2.39	7.21266666666667
20/07/2017	8.34	23.59	27.19	0.311447891	1.84	3.73	7.01633333333333
21/07/2017	13.25	22.9	26.16	0.218246438	1.79	4.56	7.0355
22/07/2017	16.83	22.49	28.4	0.493020426	1.62	0.93	7.1645
23/07/2017	21.61	22.59	28.73	0.422987811	1.53	2.55	7.23066666666667
24/07/2017	14.49	22.97	28.15	0.364432812	1.66	2.06	7.113
25/07/2017	17.6	22.91	28.87	0.438340493	1.85	2.93	7.1485
26/07/2017	12.18	23.12	27.03	0.384159663	1.96	1.09	7.18183333333333
27/07/2017	15.46	22.57	27.34	0.339258189	1.7	2.5	7.22316666666667
28/07/2017	21.36	22.33	27.9	0.378307951	1.52	1.86	7.205
29/07/2017	14.26	22.75	28.03	0.386855493	1.25	4.56	7.11933333333333
30/07/2017	18.17	22.78	27.39	0.271400203	1.36	21.27	7.18933333333333
31/07/2017	14.51	20.12	27.3	0.315634835	1.22	20.16	7.40166666666667
01/08/2017	13.09	19.41	27.83	0.416388019	0.91	6.24	7.42116666666667
02/08/2017	16.57	21.59	27.48	0.303960784	1.39	1.84	7.4605
03/08/2017	12.79	22.26	28.16	0.442374751	1.53	1.23	7.39316666666667
04/08/2017	12.1	22.84	28.14	0.375257909	1.35	3.19	7.32316666666667
05/08/2017	12.35	23.1	27.47	0.266084759	1.16	8.24	7.33583333333333
06/08/2017	15.94	23.12	28.34	0.343452029	0.82	4.97	7.41483333333333
07/08/2017	16.47	23.09	28.48	0.423501807	0.58	6.07	7.52066666666667
08/08/2017	18.9	22.31	28.27	0.331704453	0.75	6.89	7.53916666666667
09/08/2017	13.01	22.92	27.54	0.269013078	0.98	6.98	7.50766666666667
10/08/2017	16.96	21.19	27.46	0.374934634	1.29	18.99	7.65233333333333
11/08/2017	17.86	22.61	27.04	0.296943694	1.1	3.73	7.7215
12/08/2017	21.16	21.79	28.08	0.384569576	1.14	4.44	7.7855
13/08/2017	10.7	21.54	27.16	0.368408632	1.49	8.05	7.58583333333333
14/08/2017	19.79	20.67	27.51	0.371629704	1.44	1.13	7.546
15/08/2017	21.93	22.23	29.06	0.532700663	1.67	0.2	7.64083333333333
16/08/2017	14.13	22.39	28.54	0.446402427	1.63	1.51	7.7265
17/08/2017	14.7	22.78	27.58	0.397833104	1.55	0.68	7.87166666666667
18/08/2017	20.29	22.2	28.95	0.538100794	1.43	0.69	7.94666666666667
19/08/2017	17.94	22.51	28.42	0.362071441	1.15	8.65	8.10666666666667
20/08/2017	12.57	21.71	26.72	0.287913447	1.26	11.86	8.09533333333333
21/08/2017	21.34	20.76	28.27	0.406865231	0.93	4.11	8.1705
22/08/2017	17.8	21.9	28.26	0.377885078	0.96	5.14	8.107
23/08/2017	19.56	22.63	27.18	0.284636989	0.88	10.75	8.1915
24/08/2017	17.59	21.68	26.5	0.2600076	0.97	14.06	8.19133333333333
25/08/2017	18.96	21.99	27.43	0.318409767	0.8	2.03	8.30433333333333
26/08/2017	21.8	21.1	27.36	0.276379156	1.05	1.71	8.41
27/08/2017	18.63	22.35	28.77	0.508446457	1.23	1.16	8.3645
28/08/2017	21.85	20.99	28.99	0.454986044	0.88	18.88	8.491
29/08/2017	19.49	22.02	28.17	0.403744509	0.57	12.08	8.513
30/08/2017	15.93	22.32	27.47	0.253274626	0.94	57.33	8.53666666666667
31/08/2017	21.6	22.19	27.16	0.317729981	1.24	14.81	8.6785
01/09/2017	17.69	22.77	27.77	0.271532015	1.08	9.06	8.69716666666667
02/09/2017	17.32	23.18	27.73	0.240427644	1.06	6.74	8.77266666666667
03/09/2017	10.53	23.13	27.13	0.265864659	1.4	6.02	8.7465
04/09/2017	18.69	22.23	28.82	0.432719372	1.25	7.58	8.85216666666667
05/09/2017	16.36	22.5	28.15	0.284844037	0.84	31.54	8.85916666666667
06/09/2017	20.35	22.45	28.77	0.392782783	0.76	7.26	8.92383333333333
07/09/2017	19.28	22.12	29.32	0.474330847	0.8	6.89	8.93016666666667
08/09/2017	23.18	21.52	29.94	0.555739725	0.76	1.83	9.09966666666667
09/09/2017	19.94	22.11	29.69	0.5961045	0.63	4.45	9.14933333333333
10/09/2017	21.82	21.95	28.9	0.483250569	1.04	4.81	9.21533333333333
11/09/2017	19.7	21.83	29.16	0.398508101	0.54	8.25	9.191
12/09/2017	20.46	23.14	28.4	0.348514439	0.38	6.91	9.35366666666667
13/09/2017	19.45	22.99	29.09	0.400922082	0.74	16.29	9.348
14/09/2017	21.05	22.55	28.27	0.355096328	0.83	5.26	9.33333333333333
15/09/2017	19	22.6	28.34	0.345762245	0.9	1.11	9.4145
16/09/2017	22.76	22.41	28.88	0.423100304	0.99	2.56	9.54883333333333
17/09/2017	10.17	22.61	26.59	0.144945678	0.77	7.92	9.38016666666667
18/09/2017	17.95	22.19	27.15	0.299942438	0.85	6.57	9.38033333333333
19/09/2017	15.78	22.09	26.55	0.289903203	0.59	7.59	9.43383333333333
20/09/2017	13.29	21.53	27.42	0.328806743	0.57	17.21	9.29966666666667
21/09/2017	19.04	22.25	27.67	0.337718065	0.73	18.09	9.32033333333333
22/09/2017	15.02	21.87	28.64	0.432934019	0.61	4.47	9.24466666666667
23/09/2017	19.92	21.88	28.23	0.581908668	0.54	3.15	9.2835
24/09/2017	4.55	21.66	28.95	0.465901948	0.64	19.28	9.04333333333333
25/09/2017	15.1	22.79	28.15	0.518659865	0.53	5.75	8.93166666666667
26/09/2017	15.47	21.73	27.69	0.322541552	0.53	4.52	8.879
27/09/2017	15.25	22.18	28.41	0.371526441	0.65	2.83	8.769
28/09/2017	21.36	22.2	28.44	0.382630402	0.61	4.35	8.80016666666667
29/09/2017	17.29	21.94	29.2	0.454871641	0.63	9.3	8.82283333333333
30/09/2017	21	22.49	27.82	0.374680216	0.42	6.47	8.81283333333333
01/10/2017	16.14	22.44	26.31	0.188047704	0.77	13.38	8.787
02/10/2017	20.81	21.94	27.23	0.277171162	0.68	30.73	8.84516666666667
03/10/2017	18.15	21.92	28.7	0.410851919	0.5	12.58	8.97216666666667
04/10/2017	14.76	22.07	26.49	0.249142433	0.64	58.56	8.90666666666667
05/10/2017	6.51	21.45	25.81	0.167967523	1.48	63.02	8.7425
06/10/2017	9.67	21.89	26.46	0.232145404	1.93	19.04	8.5645
07/10/2017	22.19	21.64	27.82	0.3388185	0.85	3.73	8.613
08/10/2017	20.15	22.11	27.18	0.313064704	0.43	3.31	8.5625
09/10/2017	21.57	22.3	28.52	0.451332066	0.65	3.71	8.58966666666667
10/10/2017	20.23	21.46	27.58	0.381993452	0.66	1.14	8.56316666666667
11/10/2017	21.59	21.59	27.69	0.338112523	0.79	5.52	8.59466666666667
12/10/2017	20.07	21.51	28.62	0.424997045	0.87	4.15	8.58816666666667
13/10/2017	18.72	22.12	27.8	0.317528652	1.17	7.96	8.576
14/10/2017	7.76	22.15	26.95	0.245676542	1.52	5.44	8.3545
15/10/2017	12.87	23.01	27.23	0.299907859	1.48	2.22	8.25233333333333
16/10/2017	12.74	22.88	27.54	0.317891138	1.39	1.36	8.08533333333333
17/10/2017	18.5	22.77	28.4	0.407630525	1.28	0.12	8.22416666666667
18/10/2017	7.82	23.07	27.49	0.241478647	1.52	1.07	8.05533333333333
19/10/2017	10.97	22.11	26.51	0.203423571	1.63	3.84	7.97516666666667
20/10/2017	12.62	21.95	27.26	0.212943834	1.57	7.86	7.964
